"DIRECTORIO","L_01","L_02","L_03","L_04","L_05","L_06","L_07","L_08","L_08_VALOR","L_08_TEXTO","L_09_A","L_09_B","L_09_C","L_09_D","L_09_E","L_09_F","L_09_G","L_09_H","L_09_I","L_10","L_10_A","L_10_B","L_11_A","L_11_B","L_11_C","L_11_D","L_11_E","L_11_F","L_11_G","L_11_H","L_11_I","L_11_J","L_11_K","L_11_L","L_11_M","L_11_N","L_11_O","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
14181,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,25286,2,1,2,3,1,1,1,NA,0,25,1,1,12,1,48,1,1,4,2,2,4,4,4,2,4,2,2,4,2,2,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,1,6,603,1,1,3,1,3,1,70,1,3,3,NA,NA,1,1,1,NA
14181,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,25286,2,1,2,3,1,1,1,NA,0,25,1,1,12,1,48,1,1,4,2,2,4,4,4,2,4,2,2,4,2,2,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,1,6,603,1,1,3,1,3,1,32,3,1,1,1,1,3,1,3,1
14591,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,25286,1,1,2,3,1,1,1,NA,0,25,1,1,12,1,50,1,1,4,2,2,4,4,2,2,3,2,2,3,4,4,4,4,4,4,1,2,1,2,1,1,3,1,3,9,6,0,7,704,1,1,3,1,3,1,25,5,2,2,1,1,3,1,3,1
14591,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,25286,1,1,2,3,1,1,1,NA,0,25,1,1,12,1,50,1,1,4,2,2,4,4,2,2,3,2,2,3,4,4,4,4,4,4,1,2,1,2,1,1,3,1,3,9,6,0,7,704,1,1,3,1,3,2,69,2,3,3,NA,NA,2,1,2,NA
14591,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,25286,1,1,2,3,1,1,1,NA,0,25,1,1,12,1,50,1,1,4,2,2,4,4,2,2,3,2,2,3,4,4,4,4,4,4,1,2,1,2,1,1,3,1,3,9,6,0,7,704,1,1,3,1,3,1,71,1,3,3,NA,NA,1,1,1,NA
16629,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,25473,2,1,2,3,1,1,1,NA,0,25,1,1,12,1,70,2,NA,4,2,2,4,4,4,3,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,2,7,705,1,1,3,1,3,2,64,2,2,2,NA,NA,2,1,2,NA
16629,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,25473,2,1,2,3,1,1,1,NA,0,25,1,1,12,1,70,2,NA,4,2,2,4,4,4,3,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,2,7,705,1,1,3,1,3,1,62,1,2,3,NA,NA,1,1,1,NA
16629,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,25473,2,1,2,3,1,1,1,NA,0,25,1,1,12,1,70,2,NA,4,2,2,4,4,4,3,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,3,2,7,705,1,1,3,1,3,1,36,3,1,1,1,1,3,1,3,1
17159,3,1,5,1,30,20000,1,1,5000,"CINCO MIL PESOS",NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,3,25754,2,1,1,5,1,1,1,NA,0,25,2,8,NA,NA,NA,1,3,3,2,1,4,4,4,4,4,2,3,4,2,3,4,3,2,3,1,1,1,1,2,NA,3,1,3,9,6,4,4,408,1,1,3,1,3,2,68,1,3,3,NA,NA,1,1,1,NA
17159,3,1,5,1,30,20000,1,1,5000,"CINCO MIL PESOS",NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,3,25754,2,1,1,5,1,1,1,NA,0,25,2,8,NA,NA,NA,1,3,3,2,1,4,4,4,4,4,2,3,4,2,3,4,3,2,3,1,1,1,1,2,NA,3,1,3,9,6,4,4,408,1,1,3,1,3,1,35,3,3,1,NA,NA,4,1,4,NA
17159,3,1,5,1,30,20000,1,1,5000,"CINCO MIL PESOS",NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,3,25754,2,1,1,5,1,1,1,NA,0,25,2,8,NA,NA,NA,1,3,3,2,1,4,4,4,4,4,2,3,4,2,3,4,3,2,3,1,1,1,1,2,NA,3,1,3,9,6,4,4,408,1,1,3,1,3,1,39,3,3,1,1,1,3,1,3,1
17159,3,1,5,1,30,20000,1,1,5000,"CINCO MIL PESOS",NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,3,25754,2,1,1,5,1,1,1,NA,0,25,2,8,NA,NA,NA,1,3,3,2,1,4,4,4,4,4,2,3,4,2,3,4,3,2,3,1,1,1,1,2,NA,3,1,3,9,6,4,4,408,1,1,3,1,3,1,27,3,3,1,NA,NA,5,1,5,NA
17159,3,1,5,1,30,20000,1,1,5000,"CINCO MIL PESOS",NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,3,1,3,25754,2,1,1,5,1,1,1,NA,0,25,2,8,NA,NA,NA,1,3,3,2,1,4,4,4,4,4,2,3,4,2,3,4,3,2,3,1,1,1,1,2,NA,3,1,3,9,6,4,4,408,1,1,3,1,3,1,45,3,3,1,NA,NA,2,1,2,NA
17176,2,1,2,2,NA,NA,3,1,15000,"QUINCE MIL",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,3,1,3,25754,1,1,2,4,1,1,1,NA,0,25,1,1,6,4,72,2,NA,5,2,2,4,1,2,2,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,4,409,1,1,3,1,3,1,57,1,2,2,NA,NA,1,1,1,NA
17176,2,1,2,2,NA,NA,3,1,15000,"QUINCE MIL",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,3,1,3,25754,1,1,2,4,1,1,1,NA,0,25,1,1,6,4,72,2,NA,5,2,2,4,1,2,2,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,4,409,1,1,3,1,3,1,6,3,1,1,NA,NA,4,1,4,NA
17176,2,1,2,2,NA,NA,3,1,15000,"QUINCE MIL",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,3,1,3,25754,1,1,2,4,1,1,1,NA,0,25,1,1,6,4,72,2,NA,5,2,2,4,1,2,2,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,4,409,1,1,3,1,3,1,22,3,1,1,1,1,3,1,3,1
17176,2,1,2,2,NA,NA,3,1,15000,"QUINCE MIL",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,3,1,3,25754,1,1,2,4,1,1,1,NA,0,25,1,1,6,4,72,2,NA,5,2,2,4,1,2,2,2,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,4,409,1,1,3,1,3,2,47,2,3,3,NA,NA,2,1,2,NA
17649,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,25473,1,1,3,9,1,1,1,NA,0,25,1,1,12,1,48,2,NA,2,2,1,4,4,2,2,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,4,4,408,1,1,4,1,4,2,15,7,2,2,NA,NA,9,1,9,NA
17649,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,25473,1,1,3,9,1,1,1,NA,0,25,1,1,12,1,48,2,NA,2,2,1,4,4,2,2,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,4,4,408,1,1,4,1,4,1,29,7,2,2,NA,NA,5,1,5,NA
17649,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,25473,1,1,3,9,1,1,1,NA,0,25,1,1,12,1,48,2,NA,2,2,1,4,4,2,2,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,4,4,408,1,1,4,1,4,2,26,7,2,2,NA,NA,8,1,8,NA
17649,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,25473,1,1,3,9,1,1,1,NA,0,25,1,1,12,1,48,2,NA,2,2,1,4,4,2,2,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,4,4,408,1,1,4,1,4,1,27,7,2,2,NA,NA,6,1,6,NA
17649,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,25473,1,1,3,9,1,1,1,NA,0,25,1,1,12,1,48,2,NA,2,2,1,4,4,2,2,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,4,4,408,1,1,4,1,4,1,37,7,2,2,NA,NA,2,1,2,NA
17649,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,25473,1,1,3,9,1,1,1,NA,0,25,1,1,12,1,48,2,NA,2,2,1,4,4,2,2,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,4,4,408,1,1,4,1,4,1,34,7,2,2,1,1,4,1,4,1
17649,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,25473,1,1,3,9,1,1,1,NA,0,25,1,1,12,1,48,2,NA,2,2,1,4,4,2,2,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,4,4,408,1,1,4,1,4,1,36,7,2,2,NA,NA,3,1,3,NA
17649,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,25473,1,1,3,9,1,1,1,NA,0,25,1,1,12,1,48,2,NA,2,2,1,4,4,2,2,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,4,4,408,1,1,4,1,4,1,26,7,2,2,NA,NA,7,1,7,NA
17649,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,25473,1,1,3,9,1,1,1,NA,0,25,1,1,12,1,48,2,NA,2,2,1,4,4,2,2,4,2,2,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,2,4,4,408,1,1,4,1,4,2,39,1,2,2,NA,NA,1,1,1,NA
18880,3,1,2,1,10,7000,1,1,7000,"SIETE MIL PESOS",NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,25175,2,1,3,1,1,1,1,NA,0,25,1,1,5,4,40,1,1,3,1,2,4,4,4,3,4,1,1,1,4,4,4,3,3,3,2,NA,2,NA,2,NA,1,1,1,9,1,0,8,800,1,1,1,1,1,1,40,1,3,3,1,1,1,1,1,1
18928,3,1,3,1,10,45000,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,3,1,3,25473,2,1,3,5,1,1,1,NA,0,25,1,1,5,1,48,1,1,4,2,2,4,4,3,3,3,3,3,4,3,3,4,3,3,4,1,2,1,1,1,1,3,1,3,9,6,0,6,603,1,2,3,1,3,1,21,3,1,1,NA,NA,4,1,4,NA
18928,3,1,3,1,10,45000,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,3,1,3,25473,2,1,3,5,1,1,1,NA,0,25,1,1,5,1,48,1,1,4,2,2,4,4,3,3,3,3,3,4,3,3,4,3,3,4,1,2,1,1,1,1,3,1,3,9,6,0,6,603,1,2,3,1,3,1,65,7,2,2,NA,NA,5,1,5,NA
18928,3,1,3,1,10,45000,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,3,1,3,25473,2,1,3,5,1,1,1,NA,0,25,1,1,5,1,48,1,1,4,2,2,4,4,3,3,3,3,3,4,3,3,4,3,3,4,1,2,1,1,1,1,3,1,3,9,6,0,6,603,1,2,3,1,3,1,58,1,2,2,NA,NA,1,1,1,NA
18928,3,1,3,1,10,45000,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,3,1,3,25473,2,1,3,5,1,1,1,NA,0,25,1,1,5,1,48,1,1,4,2,2,4,4,3,3,3,3,3,4,3,3,4,3,3,4,1,2,1,1,1,1,3,1,3,9,6,0,6,603,1,2,3,1,3,2,51,2,2,2,NA,NA,2,1,2,NA
18928,3,1,3,1,10,45000,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,3,1,3,25473,2,1,3,5,1,1,1,NA,0,25,1,1,5,1,48,1,1,4,2,2,4,4,3,3,3,3,3,4,3,3,4,3,3,4,1,2,1,1,1,1,3,1,3,9,6,0,6,603,1,2,3,1,3,2,25,3,1,1,1,1,3,1,3,1
18983,3,1,2,1,3,15000,5,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,25473,2,1,3,5,1,1,1,NA,0,25,1,1,7,1,48,1,1,3,1,1,4,4,2,2,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,3,5,511,1,1,1,1,1,2,71,6,3,3,NA,NA,5,1,5,NA
18983,3,1,2,1,3,15000,5,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,25473,2,1,3,5,1,1,1,NA,0,25,1,1,7,1,48,1,1,3,1,1,4,4,2,2,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,3,5,511,1,1,1,1,1,1,16,3,1,1,NA,NA,3,1,3,NA
18983,3,1,2,1,3,15000,5,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,25473,2,1,3,5,1,1,1,NA,0,25,1,1,7,1,48,1,1,3,1,1,4,4,2,2,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,3,5,511,1,1,1,1,1,1,52,1,2,1,1,1,1,1,1,1
18983,3,1,2,1,3,15000,5,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,25473,2,1,3,5,1,1,1,NA,0,25,1,1,7,1,48,1,1,3,1,1,4,4,2,2,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,3,5,511,1,1,1,1,1,2,49,2,2,2,NA,NA,2,1,2,NA
18983,3,1,2,1,3,15000,5,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,25473,2,1,3,5,1,1,1,NA,0,25,1,1,7,1,48,1,1,3,1,1,4,4,2,2,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,3,3,5,511,1,1,1,1,1,2,23,3,1,1,NA,NA,4,1,4,NA
