"DIRECTORIO","L_01","L_02","L_03","L_04","L_05","L_06","L_07","L_08","L_08_VALOR","L_08_TEXTO","L_09_A","L_09_B","L_09_C","L_09_D","L_09_E","L_09_F","L_09_G","L_09_H","L_09_I","L_10","L_10_A","L_10_B","L_11_A","L_11_B","L_11_C","L_11_D","L_11_E","L_11_F","L_11_G","L_11_H","L_11_I","L_11_J","L_11_K","L_11_L","L_11_M","L_11_N","L_11_O","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
20812,3,1,3,1,5,75000,30,1,4000,"CUATRO MIL PESOS GRAMO",NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,85001,2,1,1,3,1,1,1,NA,0,85,2,4,NA,NA,NA,1,3,4,1,2,5,5,5,5,5,3,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,4,406,1,1,2,1,2,1,16,3,2,1,NA,NA,3,1,3,NA
20812,3,1,3,1,5,75000,30,1,4000,"CUATRO MIL PESOS GRAMO",NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,85001,2,1,1,3,1,1,1,NA,0,85,2,4,NA,NA,NA,1,3,4,1,2,5,5,5,5,5,3,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,4,406,1,1,2,1,2,2,40,1,3,2,NA,NA,1,1,1,NA
20812,3,1,3,1,5,75000,30,1,4000,"CUATRO MIL PESOS GRAMO",NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,85001,2,1,1,3,1,1,1,NA,0,85,2,4,NA,NA,NA,1,3,4,1,2,5,5,5,5,5,3,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,4,406,1,1,2,1,2,1,18,3,2,1,1,1,2,1,2,1
23845,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,3,1,1,1,1,NA,0,85,1,1,6,1,70,1,3,4,1,2,3,4,3,4,4,3,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,1,1,1,9,6,0,7,706,1,1,1,1,1,1,22,1,2,2,1,1,1,1,1,1
26142,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,3,1,2,2,1,1,1,NA,0,85,2,2,NA,NA,NA,1,3,5,1,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,1,7,701,1,1,1,1,1,2,26,1,3,2,1,1,1,1,1,1
26142,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,3,1,2,2,1,1,1,NA,0,85,2,2,NA,NA,NA,1,3,5,1,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,1,7,701,1,1,1,1,1,1,2,3,2,1,NA,NA,2,1,2,NA
27876,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,2,1,1,1,1,NA,0,85,1,2,NA,NA,NA,2,NA,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,5,7,4,406,1,1,1,1,1,1,46,1,3,2,1,1,1,1,1,1
27893,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,2,1,1,1,1,NA,0,85,1,1,6,4,60,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,5,3,5,511,1,1,1,1,1,1,38,1,3,2,1,1,1,1,1,1
28254,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,3,1,1,1,1,NA,0,85,1,1,10,4,20,1,1,4,2,2,4,4,3,3,3,4,4,4,4,4,4,4,4,4,1,2,1,2,2,NA,1,1,1,9,6,0,7,706,1,1,1,1,1,1,32,1,2,2,1,1,1,1,1,1
28370,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,85001,1,1,3,3,1,1,1,NA,0,85,1,1,8,1,60,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,5,511,1,1,2,1,2,2,16,9,2,2,NA,NA,3,1,3,NA
28370,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,85001,1,1,3,3,1,1,1,NA,0,85,1,1,8,1,60,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,5,511,1,1,2,1,2,2,74,1,3,3,NA,NA,1,1,1,NA
28370,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,85001,1,1,3,3,1,1,1,NA,0,85,1,1,8,1,60,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,5,511,1,1,2,1,2,1,51,8,3,2,1,1,2,1,2,1
28714,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,3,2,1,1,1,NA,0,85,1,1,1,4,60,1,1,5,2,2,4,4,3,3,4,3,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,1,4,8,801,1,1,1,1,1,1,57,1,3,2,1,1,1,1,1,1
28714,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,3,2,1,1,1,NA,0,85,1,1,1,4,60,1,1,5,2,2,4,4,3,3,4,3,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,1,4,8,801,1,1,1,1,1,2,36,2,2,2,NA,NA,2,1,2,NA
29051,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,3,4,1,1,1,NA,0,85,1,1,10,4,40,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,NA,1,1,1,9,2,2,8,802,1,1,1,1,1,1,30,1,2,2,1,1,1,1,1,1
29051,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,3,4,1,1,1,NA,0,85,1,1,10,4,40,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,NA,1,1,1,9,2,2,8,802,1,1,1,1,1,2,6,3,1,1,NA,NA,4,1,4,NA
29051,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,3,4,1,1,1,NA,0,85,1,1,10,4,40,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,NA,1,1,1,9,2,2,8,802,1,1,1,1,1,2,31,2,2,2,NA,NA,2,1,2,NA
29051,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,3,4,1,1,1,NA,0,85,1,1,10,4,40,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,NA,1,1,1,9,2,2,8,802,1,1,1,1,1,2,10,3,1,1,NA,NA,3,1,3,NA
39935,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85010,1,1,2,4,1,1,1,NA,0,85,1,1,6,4,48,1,1,4,2,2,3,4,4,4,4,2,2,3,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,3,2,7,704,1,1,1,1,1,2,22,3,2,1,NA,NA,3,1,3,NA
39935,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85010,1,1,2,4,1,1,1,NA,0,85,1,1,6,4,48,1,1,4,2,2,3,4,4,4,4,2,2,3,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,3,2,7,704,1,1,1,1,1,1,7,3,1,1,NA,NA,4,1,4,NA
39935,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85010,1,1,2,4,1,1,1,NA,0,85,1,1,6,4,48,1,1,4,2,2,3,4,4,4,4,2,2,3,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,3,2,7,704,1,1,1,1,1,1,38,1,2,2,1,1,1,1,1,1
39935,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85010,1,1,2,4,1,1,1,NA,0,85,1,1,6,4,48,1,1,4,2,2,3,4,4,4,4,2,2,3,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,3,2,7,704,1,1,1,1,1,2,42,2,3,2,NA,NA,2,1,2,NA
41801,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85010,1,1,2,4,1,1,1,NA,0,85,1,1,12,2,48,1,1,4,1,1,4,4,5,5,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,3,7,703,1,2,1,1,1,2,36,1,2,2,1,1,1,1,1,1
41801,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85010,1,1,2,4,1,1,1,NA,0,85,1,1,12,2,48,1,1,4,1,1,4,4,5,5,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,3,7,703,1,2,1,1,1,2,9,3,2,1,NA,NA,4,1,4,NA
41801,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85010,1,1,2,4,1,1,1,NA,0,85,1,1,12,2,48,1,1,4,1,1,4,4,5,5,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,3,7,703,1,2,1,1,1,1,12,3,2,1,NA,NA,3,1,3,NA
41801,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85010,1,1,2,4,1,1,1,NA,0,85,1,1,12,2,48,1,1,4,1,1,4,4,5,5,5,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,3,7,703,1,2,1,1,1,1,16,3,2,1,NA,NA,2,1,2,NA
42617,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,3,1,1,1,1,NA,0,85,1,1,6,4,60,1,1,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,5,1,6,603,1,1,1,1,1,1,53,1,3,3,1,1,1,1,1,1
42659,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,85440,1,1,2,6,1,1,1,NA,0,85,1,1,12,1,48,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,4,1,4,9,2,1,7,705,1,1,4,1,4,1,27,4,2,2,1,1,4,1,4,1
42659,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,85440,1,1,2,6,1,1,1,NA,0,85,1,1,12,1,48,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,4,1,4,9,2,1,7,705,1,1,4,1,4,1,85,6,3,3,NA,NA,6,1,6,NA
42659,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,85440,1,1,2,6,1,1,1,NA,0,85,1,1,12,1,48,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,4,1,4,9,2,1,7,705,1,1,4,1,4,1,3,5,1,1,NA,NA,5,1,5,NA
42659,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,85440,1,1,2,6,1,1,1,NA,0,85,1,1,12,1,48,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,4,1,4,9,2,1,7,705,1,1,4,1,4,1,17,3,2,1,NA,NA,2,1,2,NA
42659,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,85440,1,1,2,6,1,1,1,NA,0,85,1,1,12,1,48,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,4,1,4,9,2,1,7,705,1,1,4,1,4,2,58,1,1,3,NA,NA,1,1,1,NA
42659,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,85440,1,1,2,6,1,1,1,NA,0,85,1,1,12,1,48,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,4,1,4,9,2,1,7,705,1,1,4,1,4,2,21,3,2,1,NA,NA,3,1,3,NA
47258,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,3,2,1,1,1,NA,0,85,1,1,4,1,48,1,1,5,2,2,3,3,4,4,4,2,2,3,4,4,4,4,4,4,1,2,1,2,2,NA,1,1,1,9,6,0,7,703,1,1,1,1,1,1,23,1,2,2,1,1,1,1,1,1
47258,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,85001,2,1,3,2,1,1,1,NA,0,85,1,1,4,1,48,1,1,5,2,2,3,3,4,4,4,2,2,3,4,4,4,4,4,4,1,2,1,2,2,NA,1,1,1,9,6,0,7,703,1,1,1,1,1,1,23,8,2,2,NA,NA,2,1,2,NA
