"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","ESTADO_ENCUESTA","RECO_DIC"
"47189",1,1,2,7,3199,1,1,1,NA,0
"47189",2,1,3,4,3200,1,1,1,NA,0
"47001",1,1,1,12,3206,1,1,1,NA,0
"47189",1,1,2,6,3244,1,1,1,NA,0
"47189",1,1,3,1,3247,1,1,1,NA,0
"47189",2,1,1,2,3274,1,1,1,NA,0
"47189",1,1,2,6,3279,1,1,1,NA,0
"47001",2,1,8,1,3284,1,1,1,NA,0
"47189",1,1,2,5,3304,1,1,1,NA,0
"47189",2,1,2,3,3309,1,1,1,NA,0
"47001",2,1,1,4,3318,1,1,1,NA,0
"47189",1,1,2,5,3341,1,1,1,NA,0
"47189",2,1,2,3,3351,1,1,1,NA,0
"47001",1,1,9,4,3360,1,1,1,NA,0
"47189",2,1,2,4,3439,1,1,1,NA,0
"47001",2,1,1,4,3459,1,1,1,NA,0
"47189",2,1,2,1,3486,1,1,1,NA,0
"47189",1,1,2,5,3508,1,1,1,NA,0
"47189",2,1,2,5,3600,1,1,1,NA,0
"47189",1,1,2,1,3766,1,1,1,NA,0
"47189",1,1,2,4,3798,1,1,1,NA,0
"47189",2,1,2,4,3850,1,1,1,NA,0
"47189",2,1,2,3,3921,1,1,1,NA,0
"47189",2,1,2,5,4009,1,1,1,NA,0
"47189",1,1,3,4,4039,1,1,1,NA,0
"47189",1,1,2,3,4060,1,1,1,NA,0
"47189",1,1,2,2,4067,1,1,1,NA,0
"47189",1,1,2,3,4092,1,1,1,NA,0
"47189",2,1,2,4,4104,1,1,1,NA,0
"47189",2,1,2,4,4121,1,1,1,NA,0
"47189",1,1,1,3,4268,1,1,1,NA,0
"47189",2,1,2,5,4276,1,1,1,NA,0
"47189",1,1,2,3,4290,1,1,1,NA,0
"47189",1,1,1,2,4319,1,1,1,NA,0
"47189",1,1,2,2,4335,1,1,1,NA,0
"47189",2,1,2,7,4336,1,1,1,NA,0
"47189",1,1,1,4,4352,1,1,1,NA,0
"47189",1,1,1,6,4377,1,1,1,NA,0
"47189",1,1,1,4,4390,1,1,1,NA,0
"47189",1,1,1,4,4481,1,1,1,NA,0
"47189",1,1,1,1,4502,1,1,1,NA,0
"47189",1,1,2,5,4509,1,1,1,NA,0
"47189",1,1,1,6,4520,1,1,1,NA,0
"47189",2,1,2,4,4544,1,1,1,NA,0
"47189",2,1,2,9,4571,1,1,1,NA,0
"47189",1,1,1,4,4583,1,1,1,NA,0
"47189",2,1,1,3,4598,1,1,1,NA,0
"47189",1,1,2,7,4611,1,1,1,NA,0
"47189",1,1,1,4,4636,1,1,1,NA,0
"47189",1,1,1,6,4646,1,1,1,NA,0
"47189",1,1,1,5,4678,1,1,1,NA,0
"47189",1,1,2,3,4683,1,1,1,NA,0
"47189",1,1,1,6,4699,1,1,1,NA,0
"47189",1,1,1,7,4704,1,1,1,NA,0
"47189",2,1,2,4,4725,1,1,1,NA,0
"47189",1,1,1,11,4730,1,1,1,NA,0
"47189",1,1,1,5,4835,1,1,1,NA,0
"47189",1,1,1,4,4863,1,1,1,NA,0
"47189",2,1,1,3,4869,1,1,1,NA,0
"47189",1,1,1,6,4892,1,1,1,NA,0
"47189",1,1,1,2,4910,1,1,1,NA,0
"47189",1,1,1,3,4962,1,1,1,NA,0
"47189",1,1,1,3,4974,1,1,1,NA,0
"47189",1,1,1,10,4990,1,1,1,NA,0
"47189",1,1,1,4,5024,1,1,1,NA,0
"47189",1,1,1,4,5213,1,1,1,NA,0
"47189",1,1,1,4,5376,1,1,1,NA,0
"47189",1,1,1,1,5394,1,1,1,NA,0
"47189",1,1,1,4,5481,1,1,1,NA,0
"47189",1,1,1,2,5493,1,1,1,NA,0
"47001",1,1,2,4,5533,1,1,1,NA,0
"47189",1,1,2,5,5534,1,1,1,NA,0
"47189",1,1,1,2,5550,1,1,1,NA,0
"47001",2,1,2,3,5566,1,1,1,NA,0
"47189",1,1,1,4,5568,1,1,1,NA,0
"47001",1,1,1,6,5588,1,1,1,NA,0
"47189",1,1,3,3,5685,1,1,1,NA,0
"47189",2,1,3,3,5727,1,1,1,NA,0
"47001",1,1,2,5,5733,1,1,1,NA,0
"47001",1,1,3,4,5813,1,1,1,NA,0
"47001",2,1,3,2,5816,1,1,1,NA,0
"47001",1,1,3,5,5839,1,1,1,NA,0
"47001",2,1,3,3,5856,1,1,1,NA,0
"47001",1,1,3,3,5865,1,1,1,NA,0
"47001",1,1,3,5,5896,1,1,1,NA,0
"47001",2,1,3,7,5912,1,1,1,NA,0
"47001",1,1,3,3,5929,1,1,1,NA,0
"47001",2,1,3,3,5972,1,1,1,NA,0
"47001",2,1,3,5,5993,1,1,1,NA,0
"47001",1,1,3,3,6028,1,1,1,NA,0
"47001",1,1,3,3,6063,1,1,1,NA,0
"47189",1,1,1,3,6660,1,1,1,NA,0
"47001",2,1,3,1,6694,1,1,1,NA,0
"47189",2,1,1,2,6707,1,1,1,NA,0
"47001",2,1,3,4,6764,1,1,1,NA,0
"47001",2,1,3,4,6860,1,1,1,NA,0
"47189",2,1,1,11,6872,1,1,1,NA,0
"47001",1,1,3,5,7016,1,1,1,NA,0
"47189",1,1,1,4,7030,1,1,1,NA,0
"47189",2,1,1,7,7062,1,1,1,NA,0
"47001",2,1,3,1,7140,1,1,1,NA,0
"47189",2,1,1,6,7155,1,1,1,NA,0
"47001",1,1,3,4,7164,1,1,1,NA,0
"47189",1,1,1,5,7196,1,1,1,NA,0
"47001",2,1,3,4,7430,1,1,1,NA,0
"47001",1,1,3,6,7454,1,1,1,NA,0
"47001",2,1,3,3,7459,1,1,1,NA,0
"47189",2,1,3,3,7469,1,1,1,NA,0
"47001",2,1,1,4,7529,1,1,1,NA,0
"47001",1,1,3,3,7676,1,1,1,NA,0
"47001",1,1,3,11,7681,1,1,1,NA,0
"47001",1,1,1,4,7688,1,1,1,NA,0
"47001",1,1,3,3,7716,1,1,1,NA,0
"47001",1,1,3,6,7741,1,1,1,NA,0
"47001",1,1,3,3,7813,1,1,1,NA,0
"47001",1,1,3,2,7860,1,1,1,NA,0
"47001",1,1,3,2,7898,1,1,1,NA,0
"47001",1,1,3,2,7907,1,1,1,NA,0
"47001",1,1,3,6,8109,1,1,1,NA,0
"47001",1,1,3,4,8152,1,1,1,NA,0
"47001",1,1,3,3,8183,1,1,1,NA,0
"47001",2,1,3,5,8226,1,1,1,NA,0
"47189",1,1,3,4,8228,1,1,1,NA,0
"47189",1,1,1,8,8877,1,1,1,NA,0
"47001",2,1,4,2,8883,1,1,1,NA,0
"47001",2,1,4,1,8931,1,1,1,NA,0
"47001",1,1,4,2,8959,1,1,1,NA,0
"47189",1,1,1,3,8972,1,1,1,NA,0
"47001",1,1,4,5,8974,1,1,1,NA,0
"47189",1,1,2,4,9046,1,1,1,NA,0
"47189",2,1,2,4,9082,1,1,1,NA,0
"47001",2,1,4,2,9093,1,1,1,NA,0
"47189",1,1,1,7,9248,1,1,1,NA,0
"47001",2,1,4,1,9327,1,1,1,NA,0
"47189",2,1,2,3,9330,1,1,1,NA,0
"47001",1,1,4,4,9408,1,1,1,NA,0
"47001",1,1,1,3,9858,1,1,1,NA,0
"47288",1,1,1,5,9889,1,1,1,NA,0
"47288",2,1,2,2,9892,1,1,1,NA,0
"47288",1,1,1,2,9911,1,1,1,NA,0
"47288",2,1,2,7,9942,1,1,1,NA,0
"47288",1,1,1,5,9948,1,1,1,NA,0
"47288",1,1,1,2,9983,1,1,1,NA,0
"47288",1,1,1,5,10107,1,1,1,NA,0
"47288",2,1,1,5,10109,1,1,1,NA,0
"47288",1,1,1,3,10136,1,1,1,NA,0
"47288",1,1,2,6,10137,1,1,1,NA,0
"47288",1,1,1,4,10157,1,1,1,NA,0
"47288",1,1,1,6,10175,1,1,1,NA,0
"47288",2,1,1,3,10190,1,1,1,NA,0
"47001",1,1,4,2,10200,1,1,1,NA,0
"47001",1,1,4,2,10215,1,1,1,NA,0
"47288",1,1,1,5,10227,1,1,1,NA,0
"47288",1,1,1,6,10264,1,1,1,NA,0
"47001",1,1,1,3,10283,1,1,1,NA,0
"47288",1,1,1,5,10287,1,1,1,NA,0
"47001",2,1,4,5,10292,1,1,1,NA,0
"47001",2,1,3,4,10330,1,1,1,NA,0
"47001",1,1,4,5,10335,1,1,1,NA,0
"47288",1,1,1,5,10352,1,1,1,NA,0
"47001",1,1,3,4,10353,1,1,1,NA,0
"47288",1,1,2,3,10379,1,1,1,NA,0
"47001",1,1,3,5,10401,1,1,1,NA,0
"47288",2,1,1,5,10403,1,1,1,NA,0
"47001",1,1,4,4,10407,1,1,1,NA,0
"47288",2,1,1,3,10433,1,1,1,NA,0
"47189",1,1,1,8,10493,1,1,1,NA,0
"47288",1,1,2,2,10501,1,1,1,NA,0
"47288",1,1,2,4,10531,1,1,1,NA,0
"47001",1,1,3,3,10538,1,1,1,NA,0
"47288",1,1,1,6,10554,1,1,1,NA,0
"47001",1,1,3,7,10563,1,1,1,NA,0
"47001",1,1,3,3,10584,1,1,1,NA,0
"47288",1,1,2,4,10596,1,1,1,NA,0
"47001",2,1,3,3,10603,1,1,1,NA,0
"47288",1,1,1,3,10618,1,1,1,NA,0
"47001",1,1,3,4,10631,1,1,1,NA,0
"47001",2,1,3,1,10649,1,1,1,NA,0
"47288",1,1,1,4,10653,1,1,1,NA,0
"47189",1,1,1,5,10694,1,1,1,NA,0
"47001",2,1,3,4,10699,1,1,1,NA,0
"47001",1,1,3,5,10709,1,1,1,NA,0
"47189",1,1,1,5,10755,1,1,1,NA,0
"47288",1,1,1,6,10913,1,1,1,NA,0
"47288",1,1,1,5,10934,1,1,1,NA,0
"47288",1,1,1,3,10942,1,1,1,NA,0
"47288",1,1,1,7,10956,1,1,1,NA,0
"47189",2,1,2,4,10970,1,1,1,NA,0
"47288",1,1,1,5,10973,1,1,1,NA,0
"47288",1,1,1,4,10980,1,1,1,NA,0
"47288",1,1,3,3,10984,1,1,1,NA,0
"47288",1,1,1,5,10985,1,1,1,NA,0
"47288",1,1,3,3,10986,1,1,1,NA,0
"47288",1,1,3,1,10987,1,1,1,NA,0
"47288",1,1,3,5,10988,1,1,1,NA,0
"47288",1,1,3,5,10991,1,1,1,NA,0
"47288",1,1,2,3,10992,1,1,1,NA,0
"47288",1,1,1,4,10994,1,1,1,NA,0
"47189",1,1,1,5,11302,1,1,1,NA,0
"47001",1,1,1,3,11311,1,1,1,NA,0
"47189",1,1,1,3,11316,1,1,1,NA,0
"47001",1,1,1,6,11334,1,1,1,NA,0
"47189",1,1,1,10,11346,1,1,1,NA,0
"47288",1,1,1,2,11372,1,1,1,NA,0
"47001",2,1,1,1,11375,1,1,1,NA,0
"47288",1,1,1,3,11439,1,1,1,NA,0
"47001",2,1,1,3,11445,1,1,1,NA,0
"47189",1,1,1,6,11483,1,1,1,NA,0
"47001",2,1,1,3,11498,1,1,1,NA,0
"47288",1,1,1,12,11505,1,1,1,NA,0
"47001",1,1,1,2,11550,1,1,1,NA,0
"47189",1,1,1,4,11574,1,1,1,NA,0
"47001",2,1,1,6,11577,1,1,1,NA,0
"47189",1,1,1,4,11628,1,1,1,NA,0
"47189",1,1,1,7,11640,1,1,1,NA,0
"47001",2,1,1,4,11681,1,1,1,NA,0
"47288",2,1,1,10,11758,1,1,1,NA,0
"47288",1,1,1,4,11799,1,1,1,NA,0
"47189",1,1,1,3,11842,1,1,1,NA,0
"47001",1,1,4,3,11865,1,1,1,NA,0
"47288",1,1,1,5,11867,1,1,1,NA,0
"47189",2,1,1,3,11928,1,1,1,NA,0
"47001",1,1,4,4,11972,1,1,1,NA,0
"47189",1,1,2,5,11982,1,1,1,NA,0
"47288",1,1,1,5,12007,1,1,1,NA,0
"47001",2,1,4,5,12050,1,1,1,NA,0
"47189",1,1,2,3,12056,1,1,1,NA,0
"47288",1,1,1,7,12059,1,1,1,NA,0
"47189",1,1,1,7,12104,1,1,1,NA,0
"47288",1,1,1,8,12118,1,1,1,NA,0
"47189",1,1,1,7,12165,1,1,1,NA,0
"47288",1,1,1,2,12180,1,1,1,NA,0
"47001",1,1,4,4,12206,1,1,1,NA,0
"47001",2,1,4,2,13058,1,1,1,NA,0
"47001",2,1,4,3,13093,1,1,1,NA,0
"47001",1,1,4,7,13117,1,1,1,NA,0
"47001",2,1,4,5,13153,1,1,1,NA,0
"47001",2,1,4,4,13212,1,1,1,NA,0
"47001",1,1,4,2,13261,1,1,1,NA,0
"47189",1,1,1,5,13333,1,1,1,NA,0
"47001",1,1,3,1,13336,1,1,1,NA,0
"47001",1,1,3,4,13422,1,1,1,NA,0
"47001",1,1,3,5,13520,1,1,1,NA,0
"47001",1,1,3,5,13553,1,1,1,NA,0
"47001",1,1,3,2,13570,1,1,1,NA,0
"47001",1,1,3,4,13579,1,1,1,NA,0
"47001",2,1,3,3,13657,1,1,1,NA,0
"47001",2,1,3,3,13658,1,1,1,NA,0
"47001",2,1,3,3,13663,1,1,1,NA,0
"47001",2,1,4,4,13677,1,1,1,NA,0
"47001",2,1,3,3,13684,1,1,1,NA,0
"47001",2,1,4,1,13696,1,1,1,NA,0
"47001",2,1,3,3,13708,1,1,1,NA,0
"47001",2,1,3,3,13743,1,1,1,NA,0
"47001",2,1,3,4,13764,1,1,1,NA,0
"47001",1,1,3,8,13797,1,1,1,NA,0
"47001",2,1,3,4,13809,1,1,1,NA,0
"47001",1,1,3,4,13831,1,1,1,NA,0
"47001",1,1,3,4,13877,1,1,1,NA,0
"47001",2,1,3,2,13881,1,1,1,NA,0
"47001",1,1,1,5,13920,1,1,1,NA,0
"47001",2,1,3,5,13923,1,1,1,NA,0
"47001",2,1,3,5,13941,1,1,1,NA,0
"47001",1,1,3,2,13950,1,1,1,NA,0
"47001",1,1,3,6,13975,1,1,1,NA,0
"47001",2,1,3,3,14044,1,1,1,NA,0
"47001",2,1,3,4,14117,1,1,1,NA,0
"47001",1,1,2,7,14118,1,1,1,NA,0
"47001",2,1,3,3,14142,1,1,1,NA,0
"47001",1,1,3,5,14146,1,1,1,NA,0
"47001",1,1,2,3,14180,1,1,1,NA,0
"47001",1,1,3,6,14230,1,1,1,NA,0
"47001",1,1,2,2,14265,1,1,1,NA,0
"47001",1,1,3,1,14419,1,1,1,NA,0
"47001",1,2,NA,5,14853,1,1,1,NA,0
"47001",2,1,3,3,14855,1,1,1,NA,0
"47001",1,1,8,2,14878,1,1,1,NA,0
"47001",1,1,3,2,14880,1,1,1,NA,0
"47001",2,1,3,3,14882,1,1,1,NA,0
"47001",1,1,8,6,14903,1,1,1,NA,0
"47001",1,1,8,3,14921,1,1,1,NA,0
"47001",1,1,3,1,14923,1,1,1,NA,0
"47001",2,1,3,2,14927,1,1,1,NA,0
"47001",1,1,3,4,14969,1,1,1,NA,0
"47001",1,1,8,3,14970,1,1,1,NA,0
"47001",1,1,8,4,15003,1,1,1,NA,0
"47001",2,1,2,3,15014,1,1,1,NA,0
"47001",2,1,3,3,15023,1,1,1,NA,0
"47001",1,1,8,4,15035,1,1,1,NA,0
"47001",1,1,4,1,15055,1,1,1,NA,0
"47001",1,1,8,3,15070,1,1,1,NA,0
"47001",2,1,3,5,15091,1,1,1,NA,0
"47001",1,1,1,4,15127,1,1,1,NA,0
"47001",1,1,3,2,15137,1,1,1,NA,0
"47001",1,1,1,4,15162,1,1,1,NA,0
"47001",2,1,3,1,15171,1,1,1,NA,0
"47001",1,1,3,6,15227,1,1,1,NA,0
"47001",1,1,1,7,15228,1,1,1,NA,0
"47001",2,1,3,2,15242,1,1,1,NA,0
"47001",1,1,2,4,15334,1,1,1,NA,0
"47001",1,1,2,5,15358,1,1,1,NA,0
"47001",2,1,2,4,15402,1,1,1,NA,0
"47001",1,1,3,3,15439,1,1,1,NA,0
"47001",1,1,5,3,15443,1,1,1,NA,0
"47001",2,1,2,2,15475,1,1,1,NA,0
"47001",1,1,4,5,15484,1,1,1,NA,0
"47001",2,1,2,4,15532,1,1,1,NA,0
"47001",2,1,5,1,15587,1,1,1,NA,0
"47001",1,1,4,4,15620,1,1,1,NA,0
"47001",1,1,5,5,15625,1,1,1,NA,0
"47001",1,1,8,8,16089,1,1,1,NA,0
"47001",2,1,6,6,16095,1,1,1,NA,0
"47001",1,1,2,3,16103,1,1,1,NA,0
"47001",1,1,1,4,16108,1,1,1,NA,0
"47001",1,1,6,4,16110,1,1,1,NA,0
"47001",1,1,6,2,16112,1,1,1,NA,0
"47001",1,1,6,3,16121,1,1,1,NA,0
"47001",1,1,1,3,16132,1,1,1,NA,0
"47001",1,1,1,5,16139,1,1,1,NA,0
"47001",1,1,2,9,16143,1,1,1,NA,0
"47001",2,1,6,1,16145,1,1,1,NA,0
"47001",1,1,5,2,16149,1,1,1,NA,0
"47001",1,1,2,5,16151,1,1,1,NA,0
"47001",1,1,6,2,16170,1,1,1,NA,0
"47001",1,1,1,3,16174,1,1,1,NA,0
"47001",1,1,1,5,16194,1,1,1,NA,0
"47001",1,1,1,6,16216,1,1,1,NA,0
"47001",1,1,6,4,16217,1,1,1,NA,0
"47001",1,1,6,3,16233,1,1,1,NA,0
"47001",1,1,3,7,16243,1,1,1,NA,0
"47001",1,1,2,4,16262,1,1,1,NA,0
"47001",1,1,1,3,16265,1,1,1,NA,0
"47001",2,1,6,3,16272,1,1,1,NA,0
"47288",1,1,1,1,16275,1,1,1,NA,0
"47001",1,1,1,4,16298,1,1,1,NA,0
"47001",2,1,6,4,16309,1,1,1,NA,0
"47001",1,1,1,4,16321,1,1,1,NA,0
"47001",1,1,1,4,16353,1,1,1,NA,0
"47288",1,1,1,4,16356,1,1,1,NA,0
"47001",2,1,6,2,16360,1,1,1,NA,0
"47001",1,1,2,6,16373,1,1,1,NA,0
"47001",1,1,1,4,16391,1,1,1,NA,0
"47001",1,1,1,3,16398,1,1,1,NA,0
"47001",2,1,6,3,16417,1,1,1,NA,0
"47001",1,1,1,3,16425,1,1,1,NA,0
"47001",1,1,1,4,16426,1,1,1,NA,0
"47288",1,1,1,3,16437,1,1,1,NA,0
"47001",1,1,2,3,16440,1,1,1,NA,0
"47001",1,1,1,4,16461,1,1,1,NA,0
"47288",1,1,1,6,16469,1,1,1,NA,0
"47288",1,1,1,6,16554,1,1,1,NA,0
"47288",1,1,1,2,16634,1,1,1,NA,0
"47288",1,1,1,5,16643,1,1,1,NA,0
"47001",1,1,2,3,16669,1,1,1,NA,0
"47288",1,1,1,5,16676,1,1,1,NA,0
"47288",1,1,1,2,16677,1,1,1,NA,0
"47001",1,1,1,5,16696,1,1,1,NA,0
"47001",2,1,6,2,16697,1,1,1,NA,0
"47001",1,1,2,3,16699,1,1,1,NA,0
"47288",2,1,1,3,16703,1,1,1,NA,0
"47288",1,1,1,6,16712,1,1,1,NA,0
"47001",1,1,6,3,16736,1,1,1,NA,0
"47288",2,1,1,5,16739,1,1,1,NA,0
"47001",1,1,1,4,16742,1,1,1,NA,0
"47288",1,1,1,6,16745,1,1,1,NA,0
"47001",1,1,2,4,16765,1,1,1,NA,0
"47001",1,1,1,6,16773,1,1,1,NA,0
"47288",2,1,1,5,16775,1,1,1,NA,0
"47288",2,1,1,3,16785,1,1,1,NA,0
"47001",1,1,3,3,16789,1,1,1,NA,0
"47001",1,1,1,3,16820,1,1,1,NA,0
"47001",1,1,3,6,16831,1,1,1,NA,0
"47288",2,1,1,3,16834,1,1,1,NA,0
"47001",1,1,3,4,16841,1,1,1,NA,0
"47288",1,1,1,1,16876,1,1,1,NA,0
"47001",1,1,2,7,16883,1,1,1,NA,0
"47001",2,1,3,3,17104,1,1,1,NA,0
"47001",1,1,5,1,17116,1,1,1,NA,0
"47001",2,1,2,4,17132,1,1,1,NA,0
"47001",1,1,5,2,17146,1,1,1,NA,0
"47001",1,1,3,4,17152,1,1,1,NA,0
"47001",1,1,4,3,17158,1,1,1,NA,0
"47001",1,1,3,3,17192,1,1,1,NA,0
"47001",1,1,3,3,17200,1,1,1,NA,0
"47001",1,1,5,5,17261,1,1,1,NA,0
"47001",1,1,3,4,17262,1,1,1,NA,0
"47001",1,1,2,2,17271,1,1,1,NA,0
"47001",2,1,4,5,17273,1,1,1,NA,0
"47001",2,1,4,2,17308,1,1,1,NA,0
"47001",1,1,5,5,17370,1,1,1,NA,0
"47001",1,1,2,2,17417,1,1,1,NA,0
"47001",2,1,4,3,17442,1,1,1,NA,0
"47001",1,1,4,6,17518,1,1,1,NA,0
"47001",2,1,2,5,17528,1,1,1,NA,0
"47001",1,1,3,1,17552,1,1,1,NA,0
"47001",1,1,2,5,17623,1,1,1,NA,0
"47001",2,1,3,7,17655,1,1,1,NA,0
"47001",2,1,3,6,17696,1,1,1,NA,0
"47001",2,1,3,3,17716,1,1,1,NA,0
"47001",1,1,3,5,17725,1,1,1,NA,0
"47001",2,1,3,5,17750,1,1,1,NA,0
"47001",2,1,3,2,17758,1,1,1,NA,0
"47001",1,1,3,9,17800,1,1,1,NA,0
"47001",2,1,3,3,17805,1,1,1,NA,0
"47001",2,1,3,2,17809,1,1,1,NA,0
"47001",2,1,3,3,17864,1,1,1,NA,0
"47001",2,1,3,4,17866,1,1,1,NA,0
"47001",2,1,3,3,17926,1,1,1,NA,0
"47001",1,1,2,4,17934,1,1,1,NA,0
"47001",2,1,3,4,17948,1,1,1,NA,0
"47001",2,1,3,2,18047,1,1,1,NA,0
"47001",2,1,2,2,18072,1,1,1,NA,0
