"DIRECTORIO","L_01","L_02","L_03","L_04","L_05","L_06","L_07","L_08","L_08_VALOR","L_08_TEXTO","L_09_A","L_09_B","L_09_C","L_09_D","L_09_E","L_09_F","L_09_G","L_09_H","L_09_I","L_10","L_10_A","L_10_B","L_11_A","L_11_B","L_11_C","L_11_D","L_11_E","L_11_F","L_11_G","L_11_H","L_11_I","L_11_J","L_11_K","L_11_L","L_11_M","L_11_N","L_11_O","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
2121,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8,23555,1,1,1,11,1,1,1,NA,0,23,1,1,12,1,40,1,3,4,2,2,3,3,2,3,3,2,3,4,4,4,4,5,5,5,2,NA,2,NA,2,NA,8,1,8,9,1,0,5,510,1,1,8,1,8,2,8,5,2,1,NA,NA,6,1,6,NA
2121,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8,23555,1,1,1,11,1,1,1,NA,0,23,1,1,12,1,40,1,3,4,2,2,3,3,2,3,3,2,3,4,4,4,4,5,5,5,2,NA,2,NA,2,NA,8,1,8,9,1,0,5,510,1,1,8,1,8,2,24,3,1,1,NA,NA,3,1,3,NA
2121,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8,23555,1,1,1,11,1,1,1,NA,0,23,1,1,12,1,40,1,3,4,2,2,3,3,2,3,3,2,3,4,4,4,4,5,5,5,2,NA,2,NA,2,NA,8,1,8,9,1,0,5,510,1,1,8,1,8,2,17,4,2,2,NA,NA,9,1,9,NA
2121,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8,23555,1,1,1,11,1,1,1,NA,0,23,1,1,12,1,40,1,3,4,2,2,3,3,2,3,3,2,3,4,4,4,4,5,5,5,2,NA,2,NA,2,NA,8,1,8,9,1,0,5,510,1,1,8,1,8,2,28,3,1,1,NA,NA,5,1,5,NA
2121,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,8,23555,1,1,1,11,1,1,1,NA,0,23,1,1,12,1,40,1,3,4,2,2,3,3,2,3,3,2,3,4,4,4,4,5,5,5,2,NA,2,NA,2,NA,8,1,8,9,1,0,5,510,1,1,8,1,8,1,82,1,3,3,NA,NA,1,1,1,NA
13250,3,1,5,1,30,150000,30,1,5000,"CINCO MIL",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23001,4,1,1,3,1,1,1,NA,0,23,1,2,NA,NA,NA,9,NA,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,9,1,4,3,304,1,2,1,1,1,1,27,2,3,3,NA,NA,2,1,2,NA
13250,3,1,5,1,30,150000,30,1,5000,"CINCO MIL",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23001,4,1,1,3,1,1,1,NA,0,23,1,2,NA,NA,NA,9,NA,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,9,1,4,3,304,1,2,1,1,1,1,18,3,3,1,NA,NA,3,1,3,NA
13250,3,1,5,1,30,150000,30,1,5000,"CINCO MIL",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23001,4,1,1,3,1,1,1,NA,0,23,1,2,NA,NA,NA,9,NA,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,9,1,4,3,304,1,2,1,1,1,2,38,1,3,3,1,1,1,1,1,1
13324,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,23162,1,1,2,4,1,1,1,NA,0,23,1,1,4,4,72,1,3,4,2,2,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,5,2,3,5,512,1,1,1,1,1,1,57,1,3,3,1,1,1,1,1,1
13324,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,23162,1,1,2,4,1,1,1,NA,0,23,1,1,4,4,72,1,3,4,2,2,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,5,2,3,5,512,1,1,1,1,1,2,50,2,3,3,NA,NA,2,1,2,NA
13324,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,23162,1,1,2,4,1,1,1,NA,0,23,1,1,4,4,72,1,3,4,2,2,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,5,2,3,5,512,1,1,1,1,1,2,20,3,1,1,NA,NA,3,1,3,NA
13324,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,23162,1,1,2,4,1,1,1,NA,0,23,1,1,4,4,72,1,3,4,2,2,4,4,3,3,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,5,2,3,5,512,1,1,1,1,1,1,16,3,1,1,NA,NA,4,1,4,NA
13344,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,23001,4,2,NA,1,1,1,1,NA,0,23,2,6,NA,NA,NA,2,NA,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,5,6,1,3,303,1,1,1,1,1,1,32,1,3,2,1,1,1,1,1,1
29452,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,23466,2,1,3,1,1,1,1,NA,0,23,1,1,12,1,45,1,1,3,2,2,4,4,4,3,4,3,3,3,3,3,4,4,3,4,2,NA,2,NA,2,NA,1,1,1,9,3,4,8,811,1,1,1,1,1,1,60,1,2,2,1,1,1,1,1,1
40154,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,23807,1,1,1,5,1,1,1,NA,0,23,1,1,12,1,45,1,1,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,2,6,1,100,1,1,1,1,1,1,63,1,3,3,1,1,1,1,1,1
40154,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,23807,1,1,1,5,1,1,1,NA,0,23,1,1,12,1,45,1,1,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,2,6,1,100,1,1,1,1,1,2,59,2,2,2,NA,NA,2,1,2,NA
40154,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,23807,1,1,1,5,1,1,1,NA,0,23,1,1,12,1,45,1,1,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,2,6,1,100,1,1,1,1,1,1,28,3,1,1,NA,NA,3,1,3,NA
40154,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,23807,1,1,1,5,1,1,1,NA,0,23,1,1,12,1,45,1,1,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,2,6,1,100,1,1,1,1,1,2,19,3,1,1,NA,NA,4,1,4,NA
40154,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,23807,1,1,1,5,1,1,1,NA,0,23,1,1,12,1,45,1,1,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,2,6,1,100,1,1,1,1,1,1,64,7,3,3,NA,NA,5,1,5,NA
40922,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,23807,1,1,1,3,1,1,1,NA,0,23,1,1,12,4,48,1,3,4,2,2,4,4,3,3,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,6,3,303,1,1,2,1,2,1,16,3,1,1,NA,NA,3,1,3,NA
40922,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,23807,1,1,1,3,1,1,1,NA,0,23,1,1,12,4,48,1,3,4,2,2,4,4,3,3,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,6,3,303,1,1,2,1,2,2,54,1,3,3,NA,NA,1,1,1,NA
40922,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,23807,1,1,1,3,1,1,1,NA,0,23,1,1,12,4,48,1,3,4,2,2,4,4,3,3,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,2,6,3,303,1,1,2,1,2,1,63,2,3,3,1,1,2,1,2,1
44798,3,1,2,2,NA,NA,3,1,5000,"CINCO MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,23001,1,1,1,2,1,1,1,NA,0,23,1,1,12,4,50,1,3,4,2,2,4,4,1,1,2,2,2,4,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,5,6,2,4,408,1,1,1,1,1,1,34,1,3,3,1,1,1,1,1,1
44798,3,1,2,2,NA,NA,3,1,5000,"CINCO MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,23001,1,1,1,2,1,1,1,NA,0,23,1,1,12,4,50,1,3,4,2,2,4,4,1,1,2,2,2,4,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,5,6,2,4,408,1,1,1,1,1,1,32,7,3,3,NA,NA,2,1,2,NA
