"DIRECTORIO","L_01","L_02","L_03","L_04","L_05","L_06","L_07","L_08","L_08_VALOR","L_08_TEXTO","L_09_A","L_09_B","L_09_C","L_09_D","L_09_E","L_09_F","L_09_G","L_09_H","L_09_I","L_10","L_10_A","L_10_B","L_11_A","L_11_B","L_11_C","L_11_D","L_11_E","L_11_F","L_11_G","L_11_H","L_11_I","L_11_J","L_11_K","L_11_L","L_11_M","L_11_N","L_11_O","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
1829,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,2,1,6,2,1,1,1,NA,0,5,1,1,9,4,60,1,1,5,2,2,3,4,3,3,3,2,2,3,4,4,4,4,4,4,1,2,2,NA,2,NA,1,1,1,9,3,0,8,800,1,1,1,1,1,2,62,2,2,2,NA,NA,2,1,2,NA
2474,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5266,2,1,3,1,1,1,1,NA,0,5,1,2,NA,NA,NA,1,1,3,1,1,4,4,4,4,3,2,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,1,7,705,1,1,1,1,1,1,41,1,2,2,1,1,1,1,1,1
2522,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5266,2,1,3,3,1,1,1,NA,0,5,1,1,12,4,50,1,1,4,2,2,3,4,2,2,4,1,2,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,6,0,6,602,1,1,2,1,2,1,27,4,2,2,NA,NA,3,1,3,NA
2522,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5266,2,1,3,3,1,1,1,NA,0,5,1,1,12,4,50,1,1,4,2,2,3,4,2,2,4,1,2,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,6,0,6,602,1,1,2,1,2,1,35,4,2,2,1,1,2,1,2,1
2522,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5266,2,1,3,3,1,1,1,NA,0,5,1,1,12,4,50,1,1,4,2,2,3,4,2,2,4,1,2,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,6,0,6,602,1,1,2,1,2,2,77,1,3,3,NA,NA,1,1,1,NA
3243,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,3,1,4,1,1,1,1,NA,0,5,1,2,NA,NA,NA,2,NA,4,1,2,4,5,2,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,6,1,4,409,1,1,1,1,1,1,62,1,3,2,1,1,1,1,1,1
3758,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,1,1,4,4,1,1,1,NA,0,5,1,1,8,4,40,1,3,4,2,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,3,3,3,305,1,1,1,1,1,2,23,3,1,1,NA,NA,4,1,4,NA
3758,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,1,1,4,4,1,1,1,NA,0,5,1,1,8,4,40,1,3,4,2,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,3,3,3,305,1,1,1,1,1,2,54,2,3,3,NA,NA,2,1,2,NA
3758,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,1,1,4,4,1,1,1,NA,0,5,1,1,8,4,40,1,3,4,2,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,3,3,3,305,1,1,1,1,1,1,28,3,1,1,NA,NA,3,1,3,NA
3758,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,5001,1,1,4,4,1,1,1,NA,0,5,1,1,8,4,40,1,3,4,2,2,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,3,3,3,305,1,1,1,1,1,1,58,1,3,2,1,1,1,1,1,1
4921,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,2,2,1,1,1,NA,0,5,1,2,NA,NA,NA,1,1,4,2,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,2,2,NA,1,1,2,1,2,1,6,1,6,604,1,1,2,1,2,1,27,5,3,2,1,1,2,1,2,1
4921,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,2,1,2,2,1,1,1,NA,0,5,1,2,NA,NA,NA,1,1,4,2,1,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,2,2,NA,1,1,2,1,2,1,6,1,6,604,1,1,2,1,2,2,65,1,3,3,NA,NA,1,1,1,NA
4984,1,1,2,1,2,10000,2,1,5000,"cinco mil pesos",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5001,1,1,2,4,1,1,1,NA,0,5,1,1,6,1,74,1,3,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,1,4,407,1,1,2,1,2,1,10,5,2,1,NA,NA,4,1,4,NA
4984,1,1,2,1,2,10000,2,1,5000,"cinco mil pesos",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5001,1,1,2,4,1,1,1,NA,0,5,1,1,6,1,74,1,3,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,1,4,407,1,1,2,1,2,1,31,3,3,1,1,1,2,1,2,1
4984,1,1,2,1,2,10000,2,1,5000,"cinco mil pesos",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5001,1,1,2,4,1,1,1,NA,0,5,1,1,6,1,74,1,3,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,1,4,407,1,1,2,1,2,2,31,3,3,1,NA,NA,3,1,3,NA
4984,1,1,2,1,2,10000,2,1,5000,"cinco mil pesos",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5001,1,1,2,4,1,1,1,NA,0,5,1,1,6,1,74,1,3,5,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,1,4,407,1,1,2,1,2,2,59,1,3,2,NA,NA,1,1,1,NA
4993,3,1,3,1,8,20000,10,1,5000,"CINCO MIL",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,5001,1,1,2,1,1,1,1,NA,0,5,1,1,3,1,36,1,3,3,1,1,4,4,3,4,4,2,3,4,3,4,4,3,4,4,1,1,1,1,1,1,1,1,1,9,5,2,4,407,1,1,1,1,1,1,53,1,3,3,1,1,1,1,1,1
5094,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,1,1,2,4,1,1,1,NA,0,5,1,1,6,4,90,1,3,4,1,2,4,4,4,4,2,2,2,4,2,2,4,2,2,4,1,1,1,1,1,1,2,1,2,9,6,1,3,305,1,2,2,1,2,2,68,1,3,3,NA,NA,1,1,1,NA
5094,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,1,1,2,4,1,1,1,NA,0,5,1,1,6,4,90,1,3,4,1,2,4,4,4,4,2,2,2,4,2,2,4,2,2,4,1,1,1,1,1,1,2,1,2,9,6,1,3,305,1,2,2,1,2,1,10,5,3,1,NA,NA,4,1,4,NA
5094,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,1,1,2,4,1,1,1,NA,0,5,1,1,6,4,90,1,3,4,1,2,4,4,4,4,2,2,2,4,2,2,4,2,2,4,1,1,1,1,1,1,2,1,2,9,6,1,3,305,1,2,2,1,2,2,38,3,2,1,1,1,2,1,2,1
5094,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,5001,1,1,2,4,1,1,1,NA,0,5,1,1,6,4,90,1,3,4,1,2,4,4,4,4,2,2,2,4,2,2,4,2,2,4,1,1,1,1,1,1,2,1,2,9,6,1,3,305,1,2,2,1,2,1,41,3,2,1,NA,NA,3,1,3,NA
5310,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5001,2,1,2,4,1,1,1,NA,0,5,1,4,NA,NA,NA,1,3,2,2,1,4,4,4,4,4,1,2,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,1,1,4,407,1,2,3,1,3,2,53,1,3,2,NA,NA,1,1,1,NA
5310,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5001,2,1,2,4,1,1,1,NA,0,5,1,4,NA,NA,NA,1,3,2,2,1,4,4,4,4,4,1,2,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,1,1,4,407,1,2,3,1,3,1,71,2,3,3,NA,NA,2,1,2,NA
5310,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5001,2,1,2,4,1,1,1,NA,0,5,1,4,NA,NA,NA,1,3,2,2,1,4,4,4,4,4,1,2,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,1,1,4,407,1,2,3,1,3,1,1,5,2,1,NA,NA,4,1,4,NA
5310,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5001,2,1,2,4,1,1,1,NA,0,5,1,4,NA,NA,NA,1,3,2,2,1,4,4,4,4,4,1,2,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,1,1,4,407,1,2,3,1,3,2,18,4,2,2,1,1,3,1,3,1
5442,3,1,2,2,NA,NA,10,1,5000,"CINCO MIL",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,5001,1,1,5,1,1,1,1,NA,0,5,2,8,NA,NA,NA,2,NA,3,1,1,4,4,4,4,4,2,2,2,3,3,3,4,4,4,1,2,1,2,2,NA,1,1,1,9,6,0,6,600,2,1,1,1,1,1,30,1,2,2,1,1,1,1,1,1
5466,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,5001,1,1,3,6,1,1,1,NA,0,5,1,1,6,4,25,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,0,4,409,1,1,6,1,6,1,55,3,3,1,NA,NA,5,1,5,NA
5466,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,5001,1,1,3,6,1,1,1,NA,0,5,1,1,6,4,25,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,0,4,409,1,1,6,1,6,2,60,3,3,1,NA,NA,4,1,4,NA
5466,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,5001,1,1,3,6,1,1,1,NA,0,5,1,1,6,4,25,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,0,4,409,1,1,6,1,6,2,64,3,3,1,NA,NA,2,1,2,NA
5466,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,5001,1,1,3,6,1,1,1,NA,0,5,1,1,6,4,25,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,0,4,409,1,1,6,1,6,1,63,3,3,1,NA,NA,3,1,3,NA
5466,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,5001,1,1,3,6,1,1,1,NA,0,5,1,1,6,4,25,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,0,4,409,1,1,6,1,6,1,49,3,3,1,1,1,6,1,6,1
5466,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,6,5001,1,1,3,6,1,1,1,NA,0,5,1,1,6,4,25,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,6,1,6,9,6,0,4,409,1,1,6,1,6,2,82,1,3,3,NA,NA,1,1,1,NA
5473,3,1,4,1,8,1e+05,10,1,10000,"DIEZ MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,3,1,3,5212,2,1,2,5,1,1,1,NA,0,5,1,1,5,1,48,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,3,4,409,1,1,3,1,3,1,40,3,3,1,NA,NA,5,1,5,NA
5473,3,1,4,1,8,1e+05,10,1,10000,"DIEZ MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,3,1,3,5212,2,1,2,5,1,1,1,NA,0,5,1,1,5,1,48,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,3,4,409,1,1,3,1,3,1,45,3,3,1,NA,NA,4,1,4,NA
5473,3,1,4,1,8,1e+05,10,1,10000,"DIEZ MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,3,1,3,5212,2,1,2,5,1,1,1,NA,0,5,1,1,5,1,48,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,3,4,409,1,1,3,1,3,2,70,1,3,3,NA,NA,1,1,1,NA
5473,3,1,4,1,8,1e+05,10,1,10000,"DIEZ MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,3,1,3,5212,2,1,2,5,1,1,1,NA,0,5,1,1,5,1,48,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,3,4,409,1,1,3,1,3,1,46,3,3,1,1,1,3,1,3,1
5473,3,1,4,1,8,1e+05,10,1,10000,"DIEZ MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,3,1,3,5212,2,1,2,5,1,1,1,NA,0,5,1,1,5,1,48,1,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,3,1,3,9,6,3,4,409,1,1,3,1,3,1,47,3,2,1,NA,NA,2,1,2,NA
