"DIRECTORIO","L_01","L_02","L_03","L_04","L_05","L_06","L_07","L_08","L_08_VALOR","L_08_TEXTO","L_09_A","L_09_B","L_09_C","L_09_D","L_09_E","L_09_F","L_09_G","L_09_H","L_09_I","L_10","L_10_A","L_10_B","L_11_A","L_11_B","L_11_C","L_11_D","L_11_E","L_11_F","L_11_G","L_11_H","L_11_I","L_11_J","L_11_K","L_11_L","L_11_M","L_11_N","L_11_O","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
7737,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,2,5,1,1,1,NA,0,11,1,1,6,4,48,1,3,5,1,1,4,4,3,3,3,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,5,6,2,5,513,1,1,3,1,3,1,5,5,1,2,NA,NA,4,1,4,NA
7737,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,2,5,1,1,1,NA,0,11,1,1,6,4,48,1,3,5,1,1,4,4,3,3,3,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,5,6,2,5,513,1,1,3,1,3,2,57,1,3,2,NA,NA,1,1,1,NA
7737,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,2,1,2,5,1,1,1,NA,0,11,1,1,6,4,48,1,3,5,1,1,4,4,3,3,3,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,5,6,2,5,513,1,1,3,1,3,1,23,3,2,1,1,1,3,1,3,1
7773,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,1,1,2,1,1,1,1,NA,0,11,1,1,3,1,60,1,1,4,2,2,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,6,2,5,512,1,1,1,1,1,1,29,1,2,2,1,1,1,1,1,1
11358,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,11001,2,1,2,6,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,5,1,5,9,6,0,4,408,1,2,5,1,5,1,13,3,1,1,NA,NA,6,1,6,NA
11358,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,11001,2,1,2,6,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,5,1,5,9,6,0,4,408,1,2,5,1,5,1,24,3,1,1,NA,NA,3,1,3,NA
11358,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,11001,2,1,2,6,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,5,1,5,9,6,0,4,408,1,2,5,1,5,2,19,3,1,1,1,1,5,1,5,1
11358,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,11001,2,1,2,6,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,5,1,5,9,6,0,4,408,1,2,5,1,5,2,48,2,2,2,NA,NA,2,1,2,NA
11358,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,11001,2,1,2,6,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,5,1,5,9,6,0,4,408,1,2,5,1,5,1,66,1,2,2,NA,NA,1,1,1,NA
11358,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,11001,2,1,2,6,1,1,1,NA,0,11,2,4,NA,NA,NA,1,1,3,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,5,1,5,9,6,0,4,408,1,2,5,1,5,2,20,3,1,1,NA,NA,4,1,4,NA
11706,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,1,1,2,6,1,1,1,NA,0,11,1,1,12,1,32,1,1,4,2,2,4,4,3,3,3,1,1,1,4,4,4,5,5,5,1,1,1,2,1,1,4,1,4,9,6,0,6,601,1,1,4,1,4,1,25,3,2,1,NA,NA,2,1,2,NA
11706,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,1,1,2,6,1,1,1,NA,0,11,1,1,12,1,32,1,1,4,2,2,4,4,3,3,3,1,1,1,4,4,4,5,5,5,1,1,1,2,1,1,4,1,4,9,6,0,6,601,1,1,4,1,4,1,22,3,2,1,1,1,4,1,4,1
11706,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,1,1,2,6,1,1,1,NA,0,11,1,1,12,1,32,1,1,4,2,2,4,4,3,3,3,1,1,1,4,4,4,5,5,5,1,1,1,2,1,1,4,1,4,9,6,0,6,601,1,1,4,1,4,1,32,3,2,1,NA,NA,6,1,6,NA
11706,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,1,1,2,6,1,1,1,NA,0,11,1,1,12,1,32,1,1,4,2,2,4,4,3,3,3,1,1,1,4,4,4,5,5,5,1,1,1,2,1,1,4,1,4,9,6,0,6,601,1,1,4,1,4,2,19,3,2,1,NA,NA,5,1,5,NA
11706,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,1,1,2,6,1,1,1,NA,0,11,1,1,12,1,32,1,1,4,2,2,4,4,3,3,3,1,1,1,4,4,4,5,5,5,1,1,1,2,1,1,4,1,4,9,6,0,6,601,1,1,4,1,4,1,24,3,2,1,NA,NA,3,1,3,NA
11706,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,11001,1,1,2,6,1,1,1,NA,0,11,1,1,12,1,32,1,1,4,2,2,4,4,3,3,3,1,1,1,4,4,4,5,5,5,1,1,1,2,1,1,4,1,4,9,6,0,6,601,1,1,4,1,4,2,53,1,3,3,NA,NA,1,1,1,NA
11785,1,1,2,1,3,20000,1,1,20000,"VEINTE MIL",1,1,1,1,1,NA,1,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,4,1,4,11001,1,1,2,6,1,1,1,NA,0,11,1,1,12,1,30,2,NA,4,1,1,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,2,1,2,2,NA,4,1,4,9,6,0,5,513,1,1,4,1,4,1,20,3,1,1,1,1,4,1,4,1
11785,1,1,2,1,3,20000,1,1,20000,"VEINTE MIL",1,1,1,1,1,NA,1,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,4,1,4,11001,1,1,2,6,1,1,1,NA,0,11,1,1,12,1,30,2,NA,4,1,1,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,2,1,2,2,NA,4,1,4,9,6,0,5,513,1,1,4,1,4,1,1,5,1,1,NA,NA,6,1,6,NA
11785,1,1,2,1,3,20000,1,1,20000,"VEINTE MIL",1,1,1,1,1,NA,1,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,4,1,4,11001,1,1,2,6,1,1,1,NA,0,11,1,1,12,1,30,2,NA,4,1,1,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,2,1,2,2,NA,4,1,4,9,6,0,5,513,1,1,4,1,4,2,49,2,2,2,NA,NA,2,1,2,NA
11785,1,1,2,1,3,20000,1,1,20000,"VEINTE MIL",1,1,1,1,1,NA,1,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,4,1,4,11001,1,1,2,6,1,1,1,NA,0,11,1,1,12,1,30,2,NA,4,1,1,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,2,1,2,2,NA,4,1,4,9,6,0,5,513,1,1,4,1,4,1,54,1,2,2,NA,NA,1,1,1,NA
11785,1,1,2,1,3,20000,1,1,20000,"VEINTE MIL",1,1,1,1,1,NA,1,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,4,1,4,11001,1,1,2,6,1,1,1,NA,0,11,1,1,12,1,30,2,NA,4,1,1,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,2,1,2,2,NA,4,1,4,9,6,0,5,513,1,1,4,1,4,2,23,4,2,2,NA,NA,5,1,5,NA
11785,1,1,2,1,3,20000,1,1,20000,"VEINTE MIL",1,1,1,1,1,NA,1,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,4,1,4,11001,1,1,2,6,1,1,1,NA,0,11,1,1,12,1,30,2,NA,4,1,1,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,2,1,2,2,NA,4,1,4,9,6,0,5,513,1,1,4,1,4,1,25,3,1,1,NA,NA,3,1,3,NA
12138,3,1,2,1,1,98,1,1,15000,"QUINCE MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,11001,2,1,2,2,1,1,1,NA,0,11,1,2,NA,NA,NA,2,NA,3,1,2,3,3,4,4,4,1,1,1,2,4,4,4,4,4,1,2,1,2,1,1,1,1,1,9,1,3,4,408,1,1,1,1,1,1,33,1,2,2,1,1,1,1,1,1
12138,3,1,2,1,1,98,1,1,15000,"QUINCE MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,11001,2,1,2,2,1,1,1,NA,0,11,1,2,NA,NA,NA,2,NA,3,1,2,3,3,4,4,4,1,1,1,2,4,4,4,4,4,1,2,1,2,1,1,1,1,1,9,1,3,4,408,1,1,1,1,1,2,23,2,2,2,NA,NA,2,1,2,NA
12461,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,4,5,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,5,2,2,4,3,4,5,5,1,1,2,2,2,4,4,4,4,1,1,2,NA,1,1,3,1,3,9,6,0,6,604,1,2,3,1,3,2,40,1,3,1,NA,NA,1,1,1,NA
12461,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,4,5,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,5,2,2,4,3,4,5,5,1,1,2,2,2,4,4,4,4,1,1,2,NA,1,1,3,1,3,9,6,0,6,604,1,2,3,1,3,2,10,8,2,2,NA,NA,5,1,5,NA
12461,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,4,5,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,5,2,2,4,3,4,5,5,1,1,2,2,2,4,4,4,4,1,1,2,NA,1,1,3,1,3,9,6,0,6,604,1,2,3,1,3,2,79,6,3,3,NA,NA,4,1,4,NA
12461,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,4,5,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,5,2,2,4,3,4,5,5,1,1,2,2,2,4,4,4,4,1,1,2,NA,1,1,3,1,3,9,6,0,6,604,1,2,3,1,3,1,40,2,2,2,NA,NA,2,1,2,NA
12461,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,11001,1,1,4,5,1,1,1,NA,0,11,2,3,NA,NA,NA,1,1,5,2,2,4,3,4,5,5,1,1,2,2,2,4,4,4,4,1,1,2,NA,1,1,3,1,3,9,6,0,6,604,1,2,3,1,3,2,23,3,2,1,1,1,3,1,3,1
12493,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,2,1,1,1,NA,0,11,1,1,12,4,45,1,3,4,2,2,4,4,4,3,4,1,3,4,2,3,4,4,4,4,1,2,1,1,2,NA,2,1,2,9,1,0,6,603,1,2,2,1,2,2,36,2,3,2,1,1,2,1,2,1
12493,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,11001,2,1,3,2,1,1,1,NA,0,11,1,1,12,4,45,1,3,4,2,2,4,4,4,3,4,1,3,4,2,3,4,4,4,4,1,2,1,1,2,NA,2,1,2,9,1,0,6,603,1,2,2,1,2,1,35,1,2,3,NA,NA,1,1,1,NA
13081,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,2,2,1,1,1,NA,0,11,2,4,NA,NA,NA,1,3,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,2,5,511,1,1,1,1,1,1,65,1,2,2,1,1,1,1,1,1
13081,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,2,2,1,1,1,NA,0,11,2,4,NA,NA,NA,1,3,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,2,5,511,1,1,1,1,1,1,25,3,1,2,NA,NA,2,1,2,NA
13142,2,1,2,1,1,98,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,11001,2,1,2,1,1,1,1,NA,0,11,1,1,12,4,45,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,1,1,1,1,1,9,6,0,4,409,1,2,1,1,1,2,33,1,3,3,1,1,1,1,1,1
13730,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,11001,2,1,2,1,1,1,1,NA,0,11,1,1,8,1,48,1,1,3,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,2,5,511,1,1,1,1,1,1,56,1,2,2,1,1,1,1,1,1
14007,3,1,4,1,2,10000,1,1,10000,"DIEZ MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,11001,2,1,3,4,1,1,1,NA,0,11,1,1,7,1,42,1,1,4,2,2,4,4,3,4,4,1,1,1,2,3,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,2,2,5,511,1,1,1,1,1,2,27,2,2,2,NA,NA,2,1,2,NA
14007,3,1,4,1,2,10000,1,1,10000,"DIEZ MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,11001,2,1,3,4,1,1,1,NA,0,11,1,1,7,1,42,1,1,4,2,2,4,4,3,4,4,1,1,1,2,3,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,2,2,5,511,1,1,1,1,1,1,28,1,2,2,1,1,1,1,1,1
14007,3,1,4,1,2,10000,1,1,10000,"DIEZ MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,11001,2,1,3,4,1,1,1,NA,0,11,1,1,7,1,42,1,1,4,2,2,4,4,3,4,4,1,1,1,2,3,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,2,2,5,511,1,1,1,1,1,2,5,3,1,1,NA,NA,3,1,3,NA
14007,3,1,4,1,2,10000,1,1,10000,"DIEZ MIL",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,11001,2,1,3,4,1,1,1,NA,0,11,1,1,7,1,42,1,1,4,2,2,4,4,3,4,4,1,1,1,2,3,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,2,2,5,511,1,1,1,1,1,1,2,3,1,1,NA,NA,4,1,4,NA
14137,2,1,2,2,NA,NA,5,1,5000,"CINCO MIL PESOS EL GRAMO",NA,NA,NA,1,1,NA,NA,NA,NA,2,NA,NA,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,11001,1,1,1,3,1,1,1,NA,0,11,1,1,12,4,60,2,NA,4,2,2,4,2,2,2,3,1,1,1,1,1,4,4,4,4,1,1,1,2,1,1,2,1,2,9,6,0,5,511,1,2,2,1,2,2,47,1,2,2,NA,NA,1,1,1,NA
