"DIRECTORIO","L_01","L_02","L_03","L_04","L_05","L_06","L_07","L_08","L_08_VALOR","L_08_TEXTO","L_09_A","L_09_B","L_09_C","L_09_D","L_09_E","L_09_F","L_09_G","L_09_H","L_09_I","L_10","L_10_A","L_10_B","L_11_A","L_11_B","L_11_C","L_11_D","L_11_E","L_11_F","L_11_G","L_11_H","L_11_I","L_11_J","L_11_K","L_11_L","L_11_M","L_11_N","L_11_O","SECUENCIA_ENCUESTA.x.x","SECUENCIA_P.x.x","ORDEN.x.x","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.y.x","SECUENCIA_P.y.x","ORDEN.y.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x.y","SECUENCIA_P.x.y","ORDEN.x.y","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y.y","SECUENCIA_P.y.y","ORDEN.y.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","PER_SELECCIONADA"
8953,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,41001,1,1,3,6,1,1,1,NA,0,41,2,2,NA,NA,NA,1,3,2,1,1,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,NA,1,1,2,NA,5,1,5,9,6,1,7,702,1,2,5,1,5,1,48,1,2,1,NA,NA,1,1,1,NA
8953,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,41001,1,1,3,6,1,1,1,NA,0,41,2,2,NA,NA,NA,1,3,2,1,1,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,NA,1,1,2,NA,5,1,5,9,6,1,7,702,1,2,5,1,5,1,3,8,2,1,NA,NA,6,1,6,NA
8953,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,41001,1,1,3,6,1,1,1,NA,0,41,2,2,NA,NA,NA,1,3,2,1,1,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,NA,1,1,2,NA,5,1,5,9,6,1,7,702,1,2,5,1,5,2,51,7,2,1,NA,NA,3,1,3,NA
8953,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,41001,1,1,3,6,1,1,1,NA,0,41,2,2,NA,NA,NA,1,3,2,1,1,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,NA,1,1,2,NA,5,1,5,9,6,1,7,702,1,2,5,1,5,2,76,6,3,3,NA,NA,4,1,4,NA
8953,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,41001,1,1,3,6,1,1,1,NA,0,41,2,2,NA,NA,NA,1,3,2,1,1,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,NA,1,1,2,NA,5,1,5,9,6,1,7,702,1,2,5,1,5,2,50,7,2,1,NA,NA,2,1,2,NA
8953,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,5,41001,1,1,3,6,1,1,1,NA,0,41,2,2,NA,NA,NA,1,3,2,1,1,4,4,4,4,4,2,2,4,4,4,4,4,4,4,2,NA,1,1,2,NA,5,1,5,9,6,1,7,702,1,2,5,1,5,2,23,8,2,1,1,1,5,1,5,1
15318,3,1,4,1,4,98,4,1,8000,"OCHO MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,41551,2,1,2,2,1,1,1,NA,0,41,1,1,6,4,25,2,NA,4,2,1,3,4,3,3,3,2,3,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,1,0,7,701,1,1,1,1,1,2,21,2,2,2,NA,NA,2,1,2,NA
15318,3,1,4,1,4,98,4,1,8000,"OCHO MIL PESOS",NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,41551,2,1,2,2,1,1,1,NA,0,41,1,1,6,4,25,2,NA,4,2,1,3,4,3,3,3,2,3,4,4,4,4,4,4,4,1,2,1,1,2,NA,1,1,1,9,1,0,7,701,1,1,1,1,1,1,25,1,2,2,1,1,1,1,1,1
16084,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41551,2,1,1,4,1,1,1,NA,0,41,1,1,5,1,50,1,3,4,2,2,4,4,4,3,3,2,2,4,2,3,4,2,3,4,2,NA,2,NA,2,NA,1,1,1,9,2,2,4,409,1,1,1,1,1,2,20,2,2,2,NA,NA,2,1,2,NA
16084,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41551,2,1,1,4,1,1,1,NA,0,41,1,1,5,1,50,1,3,4,2,2,4,4,4,3,3,2,2,4,2,3,4,2,3,4,2,NA,2,NA,2,NA,1,1,1,9,2,2,4,409,1,1,1,1,1,1,33,1,2,2,1,1,1,1,1,1
16084,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41551,2,1,1,4,1,1,1,NA,0,41,1,1,5,1,50,1,3,4,2,2,4,4,4,3,3,2,2,4,2,3,4,2,3,4,2,NA,2,NA,2,NA,1,1,1,9,2,2,4,409,1,1,1,1,1,1,2,3,1,1,NA,NA,4,1,4,NA
16084,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41551,2,1,1,4,1,1,1,NA,0,41,1,1,5,1,50,1,3,4,2,2,4,4,4,3,3,2,2,4,2,3,4,2,3,4,2,NA,2,NA,2,NA,1,1,1,9,2,2,4,409,1,1,1,1,1,2,3,3,1,1,NA,NA,3,1,3,NA
20102,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41298,2,1,2,3,1,1,1,NA,0,41,1,1,5,4,50,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,3,2,4,409,1,1,1,1,1,2,40,2,2,2,NA,NA,2,1,2,NA
20102,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41298,2,1,2,3,1,1,1,NA,0,41,1,1,5,4,50,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,3,2,4,409,1,1,1,1,1,1,63,1,3,3,1,1,1,1,1,1
20102,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41298,2,1,2,3,1,1,1,NA,0,41,1,1,5,4,50,1,3,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,3,2,4,409,1,1,1,1,1,1,6,3,1,1,NA,NA,3,1,3,NA
28321,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,2,1,2,2,1,1,1,NA,0,41,1,1,2,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,1,0,7,705,1,1,1,1,1,1,35,10,2,2,NA,NA,2,1,2,NA
28321,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,2,1,2,2,1,1,1,NA,0,41,1,1,2,1,40,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,1,1,1,9,1,0,7,705,1,1,1,1,1,1,27,1,2,2,1,1,1,1,1,1
29472,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,1,1,1,2,1,1,1,NA,0,41,1,1,6,4,60,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,1,4,3,301,1,1,1,1,1,2,32,2,2,2,NA,NA,2,1,2,NA
29472,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,1,1,1,2,1,1,1,NA,0,41,1,1,6,4,60,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,1,4,3,301,1,1,1,1,1,1,48,1,2,2,1,1,1,1,1,1
30405,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,41001,1,1,3,2,1,1,1,NA,0,41,1,1,6,1,48,1,1,4,2,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,6,1,6,601,3,2,2,1,2,2,26,8,2,2,1,1,2,1,2,1
30405,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,41001,1,1,3,2,1,1,1,NA,0,41,1,1,6,1,48,1,1,4,2,2,3,3,4,4,4,3,3,3,4,4,4,4,4,4,2,NA,2,NA,2,NA,2,1,2,9,6,1,6,601,3,2,2,1,2,1,22,1,2,2,NA,NA,1,1,1,NA
30927,3,1,3,2,NA,NA,1,1,10000,"DIEZ MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,41001,1,1,2,3,1,1,1,NA,0,41,2,2,NA,NA,NA,1,3,4,1,1,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,1,6,602,1,1,2,1,2,1,59,3,1,3,1,1,2,1,2,1
30927,3,1,3,2,NA,NA,1,1,10000,"DIEZ MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,41001,1,1,2,3,1,1,1,NA,0,41,2,2,NA,NA,NA,1,3,4,1,1,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,1,6,602,1,1,2,1,2,1,85,1,3,3,NA,NA,1,1,1,NA
30927,3,1,3,2,NA,NA,1,1,10000,"DIEZ MIL PESOS",NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,41001,1,1,2,3,1,1,1,NA,0,41,2,2,NA,NA,NA,1,3,4,1,1,4,4,4,4,4,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,1,6,602,1,1,2,1,2,2,62,3,1,3,NA,NA,3,1,3,NA
32479,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,1,1,2,1,1,1,1,NA,0,41,1,6,NA,NA,NA,1,1,3,1,1,4,4,4,4,4,3,3,3,4,4,4,4,4,4,1,1,1,1,2,NA,1,1,1,9,2,2,6,602,1,1,1,1,1,1,63,1,3,2,1,1,1,1,1,1
33589,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,1,1,2,4,1,1,1,NA,0,41,1,1,6,4,40,1,3,5,2,2,4,3,3,3,4,3,3,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,3,6,602,1,1,1,1,1,1,2,5,2,1,NA,NA,4,1,4,NA
33589,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,1,1,2,4,1,1,1,NA,0,41,1,1,6,4,40,1,3,5,2,2,4,3,3,3,4,3,3,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,3,6,602,1,1,1,1,1,1,43,1,3,2,1,1,1,1,1,1
33589,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,1,1,2,4,1,1,1,NA,0,41,1,1,6,4,40,1,3,5,2,2,4,3,3,3,4,3,3,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,3,6,602,1,1,1,1,1,2,21,3,1,2,NA,NA,2,1,2,NA
33589,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,1,1,2,4,1,1,1,NA,0,41,1,1,6,4,40,1,3,5,2,2,4,3,3,3,4,3,3,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,3,6,602,1,1,1,1,1,2,14,3,1,2,NA,NA,3,1,3,NA
39104,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,41001,1,1,5,2,1,1,1,NA,0,41,1,1,1,1,48,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,1,1,2,1,2,9,2,2,7,705,1,1,2,1,2,1,42,3,3,1,1,1,2,1,2,1
39104,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,41001,1,1,5,2,1,1,1,NA,0,41,1,1,1,1,48,1,1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,1,1,2,1,2,9,2,2,7,705,1,1,2,1,2,2,72,1,3,3,NA,NA,1,1,1,NA
39428,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,1,1,2,4,1,1,1,NA,0,41,1,1,3,4,48,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,2,3,6,602,1,1,1,1,1,2,31,2,2,2,NA,NA,2,1,2,NA
39428,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,1,1,2,4,1,1,1,NA,0,41,1,1,3,4,48,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,2,3,6,602,1,1,1,1,1,2,7,3,1,1,NA,NA,3,1,3,NA
39428,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,1,1,2,4,1,1,1,NA,0,41,1,1,3,4,48,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,2,3,6,602,1,1,1,1,1,2,19,10,2,2,NA,NA,4,1,4,NA
39428,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,41001,1,1,2,4,1,1,1,NA,0,41,1,1,3,4,48,1,3,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,1,2,NA,1,1,1,9,2,3,6,602,1,1,1,1,1,1,37,1,2,3,1,1,1,1,1,1
40832,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,41001,1,1,1,5,1,1,1,NA,0,41,1,1,12,1,20,2,NA,5,2,2,4,4,4,4,4,4,2,2,2,4,4,4,4,4,2,NA,1,1,2,NA,3,1,3,9,6,1,4,407,1,1,3,1,3,1,22,3,1,1,1,1,3,1,3,1
40832,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,41001,1,1,1,5,1,1,1,NA,0,41,1,1,12,1,20,2,NA,5,2,2,4,4,4,4,4,4,2,2,2,4,4,4,4,4,2,NA,1,1,2,NA,3,1,3,9,6,1,4,407,1,1,3,1,3,1,6,3,1,1,NA,NA,5,1,5,NA
40832,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,41001,1,1,1,5,1,1,1,NA,0,41,1,1,12,1,20,2,NA,5,2,2,4,4,4,4,4,4,2,2,2,4,4,4,4,4,2,NA,1,1,2,NA,3,1,3,9,6,1,4,407,1,1,3,1,3,2,41,1,2,2,NA,NA,1,1,1,NA
40832,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,41001,1,1,1,5,1,1,1,NA,0,41,1,1,12,1,20,2,NA,5,2,2,4,4,4,4,4,4,2,2,2,4,4,4,4,4,2,NA,1,1,2,NA,3,1,3,9,6,1,4,407,1,1,3,1,3,1,42,2,2,2,NA,NA,2,1,2,NA
