"DIRECTORIO","Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","ESTADO_ENCUESTA","RECO_DIC","grupo","D_01","D_02","D_03","D_04","D_05","D_06","D_07","D_08","D_09","D_10","D_11_A","D_11_B","D_11_C","D_11_D","D_11_E","D_11_F","D_11_G","D_11_H","D_11_I","D_11_J","D_11_K","D_11_L","D_11_M","D_11_N","D_12_A","D_12_A_A","D_12_B","D_12_B_A","D_12_C","D_12_C_A","SECUENCIA_ENCUESTA.x","SECUENCIA_P.x","ORDEN.x","D2_01","D2_03","D2_04","D2_05","D2_05_A","D2_06","D2_07","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","SEXO","EDAD","PARENTESCO","PADRE","MADRE","CONSENTIMIENTO","RESULTADO","SECUENCIA_ENCUESTA.y","SECUENCIA_P.y","ORDEN.y","PER_SELECCIONADA"
4379,25754,1,1,1,8,1,1,1,NA,0,25,1,1,5,1,48,1,1,4,2,2,1,1,5,3,2,4,4,2,4,4,4,2,2,4,1,2,1,1,2,NA,1,1,1,5,2,3,3,305,1,1,1,1,1,2,11,3,1,1,NA,NA,3,1,3,NA
4379,25754,1,1,1,8,1,1,1,NA,0,25,1,1,5,1,48,1,1,4,2,2,1,1,5,3,2,4,4,2,4,4,4,2,2,4,1,2,1,1,2,NA,1,1,1,5,2,3,3,305,1,1,1,1,1,2,23,10,3,2,NA,NA,8,1,8,NA
4907,25754,2,1,1,6,1,1,1,NA,0,25,2,2,NA,NA,NA,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,2,NA,2,1,2,9,2,2,5,511,1,2,2,1,2,1,50,1,2,2,NA,NA,1,1,1,NA
4907,25754,2,1,1,6,1,1,1,NA,0,25,2,2,NA,NA,NA,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,2,NA,2,1,2,9,2,2,5,511,1,2,2,1,2,1,11,3,2,1,NA,NA,3,1,3,NA
4907,25754,2,1,1,6,1,1,1,NA,0,25,2,2,NA,NA,NA,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,2,NA,2,1,2,9,2,2,5,511,1,2,2,1,2,2,50,6,3,2,NA,NA,5,1,5,NA
4907,25754,2,1,1,6,1,1,1,NA,0,25,2,2,NA,NA,NA,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,2,NA,2,1,2,9,2,2,5,511,1,2,2,1,2,2,30,2,3,1,1,1,2,1,2,1
4907,25754,2,1,1,6,1,1,1,NA,0,25,2,2,NA,NA,NA,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,2,NA,2,1,2,9,2,2,5,511,1,2,2,1,2,1,27,8,2,1,NA,NA,6,1,6,NA
4907,25754,2,1,1,6,1,1,1,NA,0,25,2,2,NA,NA,NA,2,NA,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,1,2,2,NA,2,1,2,9,2,2,5,511,1,2,2,1,2,1,7,3,2,1,NA,NA,4,1,4,NA
4996,25754,2,1,2,2,1,1,1,NA,0,25,1,2,NA,NA,NA,2,NA,3,1,1,3,1,4,5,5,5,5,5,5,5,5,5,5,5,1,2,2,NA,2,NA,2,1,2,9,3,1,5,511,1,2,2,1,2,2,21,2,2,2,1,1,2,1,2,1
4996,25754,2,1,2,2,1,1,1,NA,0,25,1,2,NA,NA,NA,2,NA,3,1,1,3,1,4,5,5,5,5,5,5,5,5,5,5,5,1,2,2,NA,2,NA,2,1,2,9,3,1,5,511,1,2,2,1,2,1,29,1,2,2,NA,NA,1,1,1,NA
5169,25754,1,1,1,4,1,1,1,NA,0,25,2,3,NA,NA,NA,1,1,3,2,1,2,2,2,2,4,4,4,4,3,3,3,3,4,4,1,9,1,1,1,1,3,1,3,9,6,0,4,406,NA,NA,3,1,3,2,34,2,2,2,NA,NA,2,1,2,NA
5169,25754,1,1,1,4,1,1,1,NA,0,25,2,3,NA,NA,NA,1,1,3,2,1,2,2,2,2,4,4,4,4,3,3,3,3,4,4,1,9,1,1,1,1,3,1,3,9,6,0,4,406,NA,NA,3,1,3,2,8,3,1,1,NA,NA,4,1,4,NA
5169,25754,1,1,1,4,1,1,1,NA,0,25,2,3,NA,NA,NA,1,1,3,2,1,2,2,2,2,4,4,4,4,3,3,3,3,4,4,1,9,1,1,1,1,3,1,3,9,6,0,4,406,NA,NA,3,1,3,1,17,3,1,1,1,1,3,1,3,1
5169,25754,1,1,1,4,1,1,1,NA,0,25,2,3,NA,NA,NA,1,1,3,2,1,2,2,2,2,4,4,4,4,3,3,3,3,4,4,1,9,1,1,1,1,3,1,3,9,6,0,4,406,NA,NA,3,1,3,1,41,1,2,2,NA,NA,1,1,1,NA
5195,25754,1,1,2,3,1,1,1,NA,0,25,1,1,7,1,50,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,2,1,2,9,2,4,4,407,1,2,2,1,2,1,41,1,3,3,NA,NA,1,1,1,NA
5195,25754,1,1,2,3,1,1,1,NA,0,25,1,1,7,1,50,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,2,1,2,9,2,4,4,407,1,2,2,1,2,1,24,3,1,1,NA,NA,3,1,3,NA
5195,25754,1,1,2,3,1,1,1,NA,0,25,1,1,7,1,50,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,NA,2,1,2,9,2,4,4,407,1,2,2,1,2,2,42,2,2,2,1,1,2,1,2,1
5207,25754,1,1,1,3,1,1,1,NA,0,25,1,1,12,3,48,1,1,5,2,2,4,3,4,2,2,4,5,4,5,4,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,2,3,5,511,1,2,2,1,2,2,39,2,2,2,1,1,2,1,2,1
5207,25754,1,1,1,3,1,1,1,NA,0,25,1,1,12,3,48,1,1,5,2,2,4,3,4,2,2,4,5,4,5,4,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,2,3,5,511,1,2,2,1,2,2,83,6,3,3,NA,NA,3,1,3,NA
5207,25754,1,1,1,3,1,1,1,NA,0,25,1,1,12,3,48,1,1,5,2,2,4,3,4,2,2,4,5,4,5,4,4,4,4,4,2,NA,1,1,1,1,2,1,2,9,2,3,5,511,1,2,2,1,2,1,56,1,3,1,NA,NA,1,1,1,NA
5208,25754,2,1,2,1,1,1,1,NA,0,25,1,1,6,4,48,1,3,3,1,1,4,5,5,5,5,3,3,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,0,4,409,1,1,1,1,1,1,58,1,3,3,1,1,1,1,1,1
5220,25754,1,1,2,3,1,1,1,NA,0,25,2,4,NA,NA,NA,1,1,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,9,2,1,2,9,2,2,4,406,1,2,2,1,2,2,63,2,2,2,1,1,2,1,2,1
5220,25754,1,1,2,3,1,1,1,NA,0,25,2,4,NA,NA,NA,1,1,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,9,2,1,2,9,2,2,4,406,1,2,2,1,2,1,20,3,1,1,NA,NA,3,1,3,NA
5220,25754,1,1,2,3,1,1,1,NA,0,25,2,4,NA,NA,NA,1,1,4,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,9,2,1,2,9,2,2,4,406,1,2,2,1,2,1,59,1,2,2,NA,NA,1,1,1,NA
5234,25754,1,1,1,2,1,1,1,NA,0,25,1,1,3,1,80,1,1,4,2,2,4,2,2,4,3,4,4,4,4,4,4,4,4,4,1,2,1,1,1,9,1,1,1,9,2,3,3,305,1,1,1,1,1,2,57,2,2,2,NA,NA,2,1,2,NA
5234,25754,1,1,1,2,1,1,1,NA,0,25,1,1,3,1,80,1,1,4,2,2,4,2,2,4,3,4,4,4,4,4,4,4,4,4,1,2,1,1,1,9,1,1,1,9,2,3,3,305,1,1,1,1,1,1,47,1,2,2,1,1,1,1,1,1
5259,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,3,305,NA,NA,3,1,3,1,4,5,2,1,NA,NA,7,1,7,NA
5259,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,3,305,NA,NA,3,1,3,1,42,2,3,2,NA,NA,2,1,2,NA
5259,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,3,305,NA,NA,3,1,3,1,0,3,1,1,NA,NA,5,1,5,NA
5259,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,3,305,NA,NA,3,1,3,2,20,3,3,1,NA,NA,6,1,6,NA
5259,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,3,305,NA,NA,3,1,3,1,11,3,2,1,NA,NA,4,1,4,NA
5259,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,3,305,NA,NA,3,1,3,2,13,3,2,1,1,1,3,1,3,1
5259,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,2,NA,3,1,3,9,6,0,3,305,NA,NA,3,1,3,2,39,1,2,2,NA,NA,1,1,1,NA
5730,25754,2,1,2,1,1,1,1,NA,0,25,2,6,NA,NA,NA,1,1,4,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,2,4,409,1,2,1,1,1,2,54,1,2,2,1,1,1,1,1,1
5764,25754,1,1,2,5,1,1,1,NA,0,25,2,8,NA,NA,NA,1,3,4,1,1,4,2,1,1,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,5,2,5,511,1,1,4,1,4,1,49,3,2,1,NA,NA,2,1,2,NA
5764,25754,1,1,2,5,1,1,1,NA,0,25,2,8,NA,NA,NA,1,3,4,1,1,4,2,1,1,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,5,2,5,511,1,1,4,1,4,2,18,3,2,1,NA,NA,5,1,5,NA
5764,25754,1,1,2,5,1,1,1,NA,0,25,2,8,NA,NA,NA,1,3,4,1,1,4,2,1,1,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,5,2,5,511,1,1,4,1,4,1,41,3,2,1,NA,NA,3,1,3,NA
5764,25754,1,1,2,5,1,1,1,NA,0,25,2,8,NA,NA,NA,1,3,4,1,1,4,2,1,1,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,5,2,5,511,1,1,4,1,4,1,42,3,2,1,1,1,4,1,4,1
5764,25754,1,1,2,5,1,1,1,NA,0,25,2,8,NA,NA,NA,1,3,4,1,1,4,2,1,1,4,4,3,4,4,4,4,4,4,4,1,1,1,1,1,1,4,1,4,9,5,2,5,511,1,1,4,1,4,2,73,1,2,2,NA,NA,1,1,1,NA
5783,25754,2,1,2,3,1,1,1,NA,0,25,1,1,4,1,48,1,1,5,2,2,4,4,4,4,4,1,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,5,6,0,6,601,1,1,3,1,3,1,30,7,3,2,1,1,3,1,3,1
5783,25754,2,1,2,3,1,1,1,NA,0,25,1,1,4,1,48,1,1,5,2,2,4,4,4,4,4,1,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,5,6,0,6,601,1,1,3,1,3,2,59,1,3,2,NA,NA,1,1,1,NA
5783,25754,2,1,2,3,1,1,1,NA,0,25,1,1,4,1,48,1,1,5,2,2,4,4,4,4,4,1,3,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,5,6,0,6,601,1,1,3,1,3,1,32,3,3,1,NA,NA,2,1,2,NA
5809,25754,1,1,2,4,1,1,1,NA,0,25,1,1,6,1,48,1,3,4,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,1,2,1,1,1,1,2,1,2,9,6,0,4,409,1,1,2,1,2,1,18,3,1,2,NA,NA,3,1,3,NA
5809,25754,1,1,2,4,1,1,1,NA,0,25,1,1,6,1,48,1,3,4,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,1,2,1,1,1,1,2,1,2,9,6,0,4,409,1,1,2,1,2,2,17,4,2,2,NA,NA,4,1,4,NA
5809,25754,1,1,2,4,1,1,1,NA,0,25,1,1,6,1,48,1,3,4,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,1,2,1,1,1,1,2,1,2,9,6,0,4,409,1,1,2,1,2,1,30,3,1,2,1,1,2,1,2,1
5809,25754,1,1,2,4,1,1,1,NA,0,25,1,1,6,1,48,1,3,4,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,1,2,1,1,1,1,2,1,2,9,6,0,4,409,1,1,2,1,2,1,50,1,2,3,NA,NA,1,1,1,NA
5810,25754,1,1,2,2,1,1,1,NA,0,25,2,3,NA,NA,NA,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,5,510,1,2,2,1,2,2,43,1,2,3,NA,NA,1,1,1,NA
5810,25754,1,1,2,2,1,1,1,NA,0,25,2,3,NA,NA,NA,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,5,510,1,2,2,1,2,2,18,3,2,1,1,1,2,1,2,1
5817,25754,1,1,2,3,1,1,1,NA,0,25,2,2,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,1,5,513,1,2,2,1,2,2,30,2,2,2,1,1,2,1,2,1
5817,25754,1,1,2,3,1,1,1,NA,0,25,2,2,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,1,5,513,1,2,2,1,2,1,0,3,1,1,NA,NA,3,1,3,NA
5817,25754,1,1,2,3,1,1,1,NA,0,25,2,2,NA,NA,NA,1,3,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,2,1,5,513,1,2,2,1,2,1,27,1,2,2,NA,NA,1,1,1,NA
5827,25754,1,1,2,2,1,1,1,NA,0,25,1,1,12,2,48,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,7,700,1,1,2,1,2,1,37,3,2,1,1,1,2,1,2,1
5827,25754,1,1,2,2,1,1,1,NA,0,25,1,1,12,2,48,1,1,5,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,9,6,0,7,700,1,1,2,1,2,2,69,1,3,3,NA,NA,1,1,1,NA
5868,25754,1,1,2,3,1,1,1,NA,0,25,2,7,NA,NA,NA,1,3,4,2,2,1,3,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,3,305,1,1,3,1,3,2,82,1,3,3,NA,NA,1,1,1,NA
5868,25754,1,1,2,3,1,1,1,NA,0,25,2,7,NA,NA,NA,1,3,4,2,2,1,3,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,3,305,1,1,3,1,3,1,64,3,2,1,NA,NA,2,1,2,NA
5868,25754,1,1,2,3,1,1,1,NA,0,25,2,7,NA,NA,NA,1,3,4,2,2,1,3,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,3,1,3,9,6,0,3,305,1,1,3,1,3,1,53,3,2,1,1,1,3,1,3,1
5908,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,5,1,5,9,6,0,4,407,NA,NA,5,1,5,2,16,3,1,1,NA,NA,3,1,3,NA
5908,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,5,1,5,9,6,0,4,407,NA,NA,5,1,5,1,34,1,3,3,NA,NA,1,1,1,NA
5908,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,5,1,5,9,6,0,4,407,NA,NA,5,1,5,2,13,3,1,1,NA,NA,4,1,4,NA
5908,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,5,1,5,9,6,0,4,407,NA,NA,5,1,5,2,12,3,1,1,1,1,5,1,5,1
5908,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,5,1,5,9,6,0,4,407,NA,NA,5,1,5,1,5,3,1,1,NA,NA,7,1,7,NA
5908,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,5,1,5,9,6,0,4,407,NA,NA,5,1,5,2,10,3,1,1,NA,NA,6,1,6,NA
5908,25754,2,1,1,7,1,1,1,NA,0,25,2,4,NA,NA,NA,2,NA,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,NA,2,NA,2,NA,5,1,5,9,6,0,4,407,NA,NA,5,1,5,2,47,2,2,2,NA,NA,2,1,2,NA
5944,25754,1,1,1,4,1,1,1,NA,0,25,1,1,3,4,42,1,1,4,1,1,4,3,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,4,3,305,1,2,1,1,1,2,20,3,2,1,NA,NA,2,1,2,NA
5944,25754,1,1,1,4,1,1,1,NA,0,25,1,1,3,4,42,1,1,4,1,1,4,3,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,4,3,305,1,2,1,1,1,2,83,6,3,3,NA,NA,4,1,4,NA
5944,25754,1,1,1,4,1,1,1,NA,0,25,1,1,3,4,42,1,1,4,1,1,4,3,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,4,3,305,1,2,1,1,1,2,10,5,2,2,NA,NA,3,1,3,NA
5944,25754,1,1,1,4,1,1,1,NA,0,25,1,1,3,4,42,1,1,4,1,1,4,3,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,5,4,3,305,1,2,1,1,1,2,54,1,3,1,1,1,1,1,1,1
5945,25754,2,1,2,5,1,1,1,NA,0,25,1,1,9,1,48,1,1,4,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,0,6,603,1,1,1,1,1,2,30,2,3,1,NA,NA,2,1,2,NA
5945,25754,2,1,2,5,1,1,1,NA,0,25,1,1,9,1,48,1,1,4,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,9,6,0,6,603,1,1,1,1,1,2,8,3,1,1,NA,NA,3,1,3,NA
