"Depmuni","TIPO","SERVICIO","ESTRATO","TOTAL_PERSONAS","DIRECTORIO"
"54001",2,1,2,3,5966
"54001",1,1,2,1,6032
"54001",1,1,2,4,6053
"54001",2,1,2,2,6054
"54001",2,1,2,1,6072
"54001",1,1,2,4,6079
"54001",1,1,2,2,6092
"54001",2,1,3,4,6129
"54001",1,1,2,4,6147
"54001",1,1,3,2,6154
"54001",1,1,3,2,6216
"54001",1,1,3,1,6250
"54001",1,1,3,4,6282
"54001",1,1,3,3,6316
"54001",1,1,3,3,6332
"54001",1,1,3,2,6345
"54001",2,1,3,3,6352
"54001",2,1,3,4,6356
"54001",1,1,3,3,6358
"54001",2,1,3,5,6361
"54001",1,1,3,5,6364
"54001",1,1,3,5,6365
"54001",1,1,3,3,6370
"54001",1,1,3,5,6372
"54001",2,1,3,1,6373
"54001",1,1,3,4,6375
"54001",1,1,3,4,6377
"54518",1,1,2,4,6626
"54518",1,1,2,4,6643
"54001",1,1,3,3,6653
"54001",1,1,3,4,6682
"54518",1,1,2,10,6685
"54001",1,1,3,5,6715
"54001",1,1,3,2,6754
"54518",1,1,2,2,6785
"54001",1,1,3,4,6824
"54518",1,1,2,5,6834
"54001",1,1,3,4,6855
"54518",1,1,2,3,6888
"54001",2,1,3,3,6912
"54518",1,1,2,3,6936
"54001",1,1,3,4,6956
"54001",2,1,3,2,6972
"54001",2,1,3,2,6986
"54001",1,1,1,4,7024
"54001",1,1,1,1,7080
"54001",1,1,1,7,7107
"54001",1,1,1,7,7147
"54001",1,1,1,7,7210
"54001",1,1,1,5,7251
"54001",1,1,1,2,7277
"54001",1,1,1,4,7294
"54001",1,1,1,1,7313
"54001",1,1,1,10,7324
"54518",1,1,1,5,7377
"54518",1,1,1,4,7378
"54518",1,1,1,8,7379
"54518",1,1,1,4,7380
"54518",1,1,1,3,7381
"54518",1,1,1,3,7382
"54518",1,1,1,4,7383
"54518",1,1,1,4,7384
"54001",1,1,2,2,7386
"54001",1,1,2,4,7387
"54001",1,1,2,7,7388
"54001",2,1,2,6,7389
"54001",1,1,2,5,7390
"54001",1,1,2,6,7434
"54001",1,1,2,3,7439
"54001",1,1,2,3,7483
"54001",2,1,2,5,7491
"54001",1,1,2,3,7542
"54001",1,1,2,4,7553
"54001",1,1,2,5,7566
"54001",1,1,2,5,7607
"54001",3,1,2,5,7616
"54001",2,1,2,5,7685
"54001",1,1,2,4,7731
"54001",1,1,2,4,7785
"54001",1,1,2,9,7799
"54001",1,1,2,5,7824
"54001",1,1,2,6,7876
"54001",1,1,2,6,7890
"54001",1,1,2,4,7918
"54001",1,1,2,1,7933
"54001",1,1,2,5,7956
"54001",1,1,2,2,7959
"54001",1,1,2,2,7990
"54001",1,1,2,3,7994
"54001",2,1,2,3,8039
"54001",2,1,2,4,8046
"54001",1,1,2,1,8072
"54001",1,1,2,3,8100
"54001",1,1,2,6,8129
"54001",1,1,2,11,8160
"54001",1,1,2,3,8187
"54001",1,1,2,3,8211
"54001",1,1,2,4,8239
"54001",2,1,2,4,9036
"54001",2,1,2,4,9077
"54001",1,1,1,1,9176
"54001",2,1,1,3,9178
"54001",1,1,2,5,10029
"54001",1,1,2,7,10051
"54001",2,1,2,1,10055
"54001",1,1,2,4,10058
"54001",2,1,2,5,10063
"54001",1,1,2,9,10069
"54001",1,1,2,2,10073
"54001",1,1,2,5,10076
"54001",1,1,2,1,10077
"54001",1,1,2,9,10078
"54001",2,1,2,3,10079
"54001",2,1,2,3,10081
"54001",3,1,3,5,10125
"54001",1,1,3,5,10130
"54001",3,1,3,3,10143
"54001",1,1,3,4,10169
"54001",1,1,3,4,10184
"54001",3,1,3,1,10203
"54001",1,1,3,2,10231
"54001",1,1,3,2,10249
"54001",2,1,3,7,10295
"54001",1,1,3,16,10308
"54001",1,1,3,3,10395
"54001",1,1,3,2,10398
"54001",3,1,3,5,10422
"54001",1,1,3,7,10430
"54001",3,1,3,3,10459
"54001",2,1,1,3,10467
"54001",1,1,3,4,10473
"54001",1,1,3,3,10477
"54001",1,1,1,4,10488
"54001",2,1,3,2,10516
"54001",1,1,1,3,10517
"54001",1,1,2,3,10519
"54001",1,1,2,4,10543
"54001",1,1,3,2,10557
"54001",1,1,2,6,10579
"54001",2,1,3,3,10586
"54001",3,1,2,8,10616
"54001",2,1,3,6,10624
"54001",1,1,2,6,10677
"54001",1,1,3,5,10679
"54001",1,1,2,5,10719
"54001",1,1,3,2,10725
"54001",1,1,2,6,10737
"54001",2,1,2,3,10759
"54001",1,1,3,2,10766
"54001",1,1,2,3,10774
"54001",3,1,3,2,10787
"54001",3,1,3,2,10794
"54001",1,1,2,3,10802
"54001",1,1,2,2,10843
"54001",1,1,2,3,10846
"54001",2,1,2,4,10848
"54001",2,1,2,3,10849
"54001",1,1,2,6,10850
"54001",1,1,2,4,10858
"54001",1,1,2,5,10859
"54001",1,1,2,4,10860
"54001",2,1,2,5,10861
"54001",1,1,2,1,10862
"54001",1,1,2,3,10863
"54001",1,1,2,3,10864
"54001",1,1,2,4,10865
"54001",1,1,2,2,10866
"54001",1,1,2,6,10867
"54001",1,1,2,5,10868
"54001",2,1,2,6,10869
"54001",3,1,3,4,10870
"54001",3,1,3,3,10871
"54001",2,1,2,1,10872
"54001",2,1,2,1,10877
"54001",1,1,2,4,10878
"54001",1,1,3,2,10879
"54001",2,1,2,2,10882
"54001",1,1,3,3,10883
"54001",1,1,3,6,10888
"54001",2,1,2,2,10889
"54001",1,1,3,3,10892
"54001",2,1,2,5,10899
"54001",2,1,2,4,10900
"54001",1,1,3,4,10903
"54001",2,1,2,2,10910
"54001",1,1,3,4,10915
"54001",2,1,2,4,10921
"54001",1,1,2,4,10922
"54001",1,1,3,2,10926
"54001",1,1,2,3,10933
"54001",3,1,3,1,10937
"54001",1,1,2,5,10940
"54001",3,1,3,2,10943
"54001",1,1,1,5,10945
"54001",3,1,3,2,10952
"54001",1,1,2,2,10954
"54001",1,1,2,4,11038
"54001",1,1,2,5,11040
"54001",1,1,2,5,11043
"54001",1,1,2,7,11044
"54001",2,1,2,3,11045
"54001",1,1,2,2,11046
"54001",1,1,2,1,11047
"54001",1,1,2,4,11048
"54001",1,1,2,3,11061
"54001",1,1,2,2,11065
"54001",1,1,2,3,11069
"54001",1,1,3,2,11075
"54001",1,1,3,2,11078
"54001",1,1,3,4,11090
"54001",1,1,3,2,11094
"54001",1,1,3,4,11096
"54001",1,1,3,3,11098
"54001",2,1,3,8,11099
"54001",1,1,3,7,11101
"54001",1,1,2,2,11286
"54001",1,1,2,1,11288
"54001",1,1,2,3,11296
"54001",2,1,2,4,11298
"54001",2,1,2,3,11312
"54001",1,1,2,5,11320
"54001",1,1,2,5,11339
"54001",2,1,2,5,11341
"54001",1,1,1,4,11349
"54001",1,1,1,5,11395
"54001",1,1,1,3,11460
"54001",1,1,1,3,11493
"54001",1,1,1,5,11533
"54001",1,1,1,7,11587
"54001",1,1,1,4,12183
"54001",1,1,1,3,12209
"54001",1,1,1,2,12241
"54001",1,1,1,3,12278
"54001",4,1,1,2,12296
"54001",1,1,1,4,12310
"54001",1,1,1,1,12713
"54001",1,1,1,4,12759
"54001",1,1,1,4,12805
"54001",1,1,1,13,13005
"54001",1,1,1,4,13082
"54001",1,1,1,3,13165
"54001",1,1,1,5,13293
"54001",1,1,1,4,13427
"54001",4,1,1,1,13491
"54001",1,1,1,1,13519
"54001",1,1,1,6,13542
"54001",1,1,2,8,13596
"54001",2,1,2,2,13599
"54001",1,1,2,5,13635
"54001",1,1,2,10,13636
"54001",2,1,2,1,13637
"54001",2,1,2,2,13638
"54001",2,1,2,3,13639
"54001",2,1,2,4,13640
"54001",1,1,2,3,13641
"54001",1,1,2,3,13642
"54518",2,1,3,6,14559
"54518",2,1,2,2,14573
"54518",2,1,2,5,14647
"54518",2,1,2,2,14656
"54498",1,1,2,7,14748
"54001",1,1,2,3,14765
"54498",2,1,2,1,14768
"54001",2,1,2,1,14783
"54498",2,1,2,3,14784
"54498",1,1,2,4,14795
"54001",1,1,3,4,14799
"54498",2,1,2,4,14801
"54001",1,1,3,4,14808
"54498",1,1,2,4,14810
"54001",2,1,3,3,14813
"54498",1,1,2,3,14814
"54001",2,1,3,4,14817
"54498",1,1,2,4,14821
"54498",1,1,2,2,14823
"54001",1,1,2,2,14890
"54001",1,1,1,4,14945
"54498",1,1,2,4,14946
"54001",2,1,2,6,14960
"54498",1,1,2,5,14981
"54001",1,1,2,5,14993
"54001",1,1,2,2,15011
"54001",2,1,2,1,15038
"54498",1,1,2,3,15101
"54001",2,1,2,4,15157
"54498",2,1,1,3,15176
"54498",2,1,2,3,15185
"54498",1,1,1,4,15209
"54498",1,1,2,2,15225
"54001",3,1,2,2,15243
"54498",2,1,1,4,15252
"54498",2,1,2,4,15265
"54001",3,1,2,2,15272
"54498",1,1,2,3,15294
"54001",1,1,2,7,15304
"54498",1,1,1,4,15319
"54001",1,1,2,2,15342
"54001",1,1,2,4,15364
"54498",2,1,1,4,15368
"54498",1,1,2,5,15370
"54498",1,1,2,3,15397
"54001",2,1,2,4,15414
"54498",1,1,1,4,15436
"54001",1,1,2,6,15447
"54498",2,1,2,3,15450
"54498",2,1,1,4,15458
"54498",1,1,1,9,15487
"54001",1,1,2,4,15501
"54498",1,1,2,3,15510
"54498",2,1,1,4,15528
"54001",3,1,2,2,15549
"54498",1,1,1,2,15551
"54498",2,1,2,8,15562
"54498",1,1,1,5,15584
"54498",2,1,1,5,15614
"54001",3,1,2,2,15624
"54498",2,1,1,4,15657
"54498",1,1,2,5,15660
"54498",1,1,1,4,15674
"54498",1,1,2,3,15680
"54498",2,1,1,3,15682
"54498",2,1,1,2,15705
"54498",1,1,2,4,15742
"54498",2,1,2,3,15745
"54498",1,1,2,2,15752
"54498",1,1,2,6,15762
"54498",1,1,2,3,15769
"54498",1,1,2,3,15781
"54498",3,1,2,1,15789
"54498",2,1,2,4,15881
"54498",1,1,2,5,15886
"54498",1,1,2,4,15890
"54498",2,1,2,4,15893
"54498",2,1,1,5,15938
"54498",1,1,1,4,15940
"54498",2,1,1,8,15941
"54498",1,1,1,2,15942
"54498",2,1,1,3,15944
"54498",4,1,1,1,15946
"54498",2,1,1,6,15949
"54498",1,1,1,2,15952
"54498",2,1,1,10,15968
"54498",1,1,1,2,15971
"54498",1,1,1,4,15973
"54498",1,1,1,5,15975
"54498",2,1,1,5,15980
"54498",1,1,1,4,16027
"54498",1,1,1,4,16045
"54498",1,1,1,4,16072
"54498",1,1,1,3,16073
"54498",1,1,1,1,16075
"54498",1,1,1,3,16076
"54498",2,1,1,4,16077
"54498",2,1,1,4,16079
"54001",1,1,2,1,16199
"54001",1,1,2,3,16259
"54001",1,1,1,7,16330
"54001",1,1,2,6,16363
"54001",1,1,1,6,16379
"54498",1,1,2,3,16421
"54001",1,1,1,2,16423
"54001",1,1,1,4,16497
"54001",1,1,1,3,16518
"54001",1,1,1,3,16561
"54001",1,1,1,3,16585
"54498",1,1,2,2,16588
"54498",1,1,2,3,16594
"54001",1,1,2,2,16617
"54001",1,1,1,6,16622
"54498",1,1,2,1,16635
"54498",1,1,2,6,16657
"54001",1,1,1,4,16667
"54001",1,1,1,2,16704
"54001",1,1,1,4,16720
"54498",1,1,2,2,16728
"54001",1,1,1,9,16781
"54498",2,1,2,2,16792
"54001",2,1,1,5,16807
"54001",2,1,2,4,16830
"54001",1,1,2,3,16844
"54001",2,1,2,4,16855
"54001",1,1,2,4,16867
"54001",1,1,2,3,16888
"54001",1,1,4,2,16894
"54001",1,1,1,4,16919
"54001",2,1,2,7,16931
"54001",1,1,4,5,16937
"54001",1,1,2,4,16958
"54001",1,1,4,2,16964
"54001",1,1,1,5,16968
"54001",1,1,2,3,16971
"54001",2,1,2,3,17013
"54001",1,1,4,3,17015
"54001",1,1,2,3,17019
"54001",1,1,2,5,17023
"54405",2,1,2,4,17024
"54001",2,1,2,1,17027
"54001",2,1,2,6,17029
"54405",2,1,2,3,17031
"54001",2,1,2,3,17032
"54001",2,1,2,3,17033
"54405",2,1,2,3,17034
"54405",1,1,2,4,17069
"54405",2,1,2,1,17075
"54405",1,1,2,1,17089
"54498",1,1,1,3,17141
"54001",1,1,4,6,17182
"54001",1,1,4,6,17241
"54498",2,1,1,6,17284
"54405",2,1,2,4,17292
"54001",1,1,4,4,17296
"54405",1,1,2,4,17323
"54001",1,1,4,4,17340
"54498",1,1,1,5,17345
"54405",1,1,2,4,17367
"54001",1,1,4,4,17396
"54498",1,1,1,4,17406
"54405",2,1,2,1,17414
"54405",2,1,2,3,17461
"54498",1,1,1,5,17467
"54001",2,1,4,4,17491
"54405",2,1,2,2,17509
"54001",1,1,4,2,17538
"54405",2,1,2,2,17551
"54001",1,1,4,3,17579
"54498",2,1,1,4,17593
"54405",1,1,2,4,17611
"54001",1,1,4,3,17614
"54498",1,1,1,7,17633
"54498",1,1,1,2,17679
"54405",1,1,2,7,17682
"54498",1,1,1,4,17693
"54405",1,1,2,4,17700
"54498",1,1,1,3,17708
"54001",1,1,3,3,17719
"54405",1,1,2,3,17732
"54001",2,1,2,1,17746
"54001",1,1,3,2,17747
"54405",1,1,2,4,17756
"54498",1,1,1,3,17780
"54001",1,1,3,4,17787
"54498",1,1,1,4,17828
"54001",1,1,2,2,17836
"54001",1,1,3,4,17837
"54498",1,1,1,3,17850
"54001",1,1,3,3,17855
"54001",1,1,3,3,17868
"54498",1,1,1,4,17890
"54001",1,1,3,4,17916
"54001",1,1,2,3,17949
"54001",1,1,3,4,17959
"54498",1,1,1,2,17965
"54001",1,1,1,7,17984
"54498",1,1,1,4,18003
"54001",1,1,2,5,18012
"54498",1,1,1,5,18028
"54001",1,1,3,1,18038
"54001",1,1,2,6,18042
"54498",1,1,1,4,18075
"54001",1,1,2,4,18078
"54001",2,1,2,4,18081
"54498",1,1,1,5,18103
"54001",1,1,2,5,18104
"54001",2,1,2,4,18118
"54001",1,1,2,3,18129
"54405",1,1,2,4,18205
"54405",1,1,2,6,18219
"54498",2,1,2,4,18221
"54405",1,1,2,2,18236
"54498",2,1,2,4,18238
"54405",2,1,2,2,18259
"54001",1,1,1,7,18266
"54405",2,1,2,4,18280
"54498",2,1,2,4,18304
"54001",1,1,1,3,18319
"54405",1,1,2,6,18330
"54498",2,1,2,3,18342
"54001",1,1,1,1,18347
"54001",1,1,1,5,18376
"54498",2,1,2,5,18387
"54405",1,1,2,4,18392
"54001",1,1,1,3,18402
"54498",2,1,2,3,18419
"54001",1,1,1,5,18452
"54498",2,1,2,4,18502
"54001",1,1,1,3,18528
"54498",2,1,2,4,18545
"54001",1,1,1,9,18549
"54001",1,1,1,3,18603
"54001",2,1,3,4,18642
"54001",2,1,3,6,18731
"54001",1,1,1,5,18755
"54001",1,1,3,1,18768
"54001",1,1,1,3,18778
"54001",2,1,3,4,18779
"54001",3,1,2,2,18787
"54001",2,1,1,1,18790
"54001",1,1,3,2,18795
"54001",1,1,1,3,18804
"54001",2,1,3,1,18814
"54001",3,1,2,4,18821
"54001",2,1,2,2,18826
"54001",1,1,3,2,18827
"54001",3,1,2,3,18846
"54001",1,1,3,1,18851
"54001",2,1,3,1,18870
"54001",1,1,2,2,18879
"54001",2,1,2,3,18894
"54405",1,1,2,2,18896
"54001",3,1,2,3,18900
"54001",1,1,4,6,18917
"54001",1,1,2,3,18921
"54001",1,1,2,2,18934
"54001",2,1,2,4,18951
"54405",1,1,2,3,18952
"54001",1,1,4,4,18962
"54405",1,1,2,17,18981
"54001",1,1,4,1,18992
"54001",1,1,8,2,19001
"54001",2,1,2,5,19010
"54001",1,1,4,2,19032
"54001",1,1,8,2,19041
"54001",1,1,2,6,19046
"54405",1,1,2,6,19051
"54001",1,1,4,4,19088
"54001",1,1,8,5,19101
"54001",1,1,4,2,19112
"54001",1,1,8,5,19131
"54498",1,1,2,2,19133
"54001",1,1,2,1,19139
"54001",1,1,4,4,19143
"54498",1,1,2,2,19158
"54001",2,1,2,5,19161
"54405",2,1,3,4,19198
"54498",1,1,2,3,19199
"54405",2,1,3,1,19207
"54498",1,1,2,7,19210
"54405",2,1,3,1,19214
"54498",1,1,2,6,19217
"54498",1,1,2,3,19311
"54498",2,1,2,1,19331
"54405",1,1,3,5,19334
"54405",2,1,3,2,19356
"54498",2,1,2,2,19358
"54498",1,1,2,3,19364
"54405",1,1,3,4,19375
"54001",1,1,2,5,19391
"54498",1,1,2,2,19396
"54498",2,1,2,1,19407
"54405",1,1,3,2,19418
"54001",1,1,2,1,19427
"54498",2,1,2,3,19462
"54001",1,1,2,4,19479
"54498",2,1,2,7,19528
"54498",1,1,2,3,19532
"54001",1,1,2,4,19539
"54498",2,1,2,6,19570
"54498",1,1,2,3,19614
"54001",1,1,2,3,19619
"54498",1,1,2,5,19621
"54498",1,1,2,3,19659
"54001",1,1,2,5,19675
"54498",2,1,2,5,19697
"54001",1,1,2,4,19762
"54001",1,1,2,4,19827
"54001",1,1,2,1,19858
"54001",1,1,2,5,19989
"54001",2,1,2,4,20004
"54498",1,1,1,3,20005
"54001",1,1,2,3,20022
"54498",1,1,1,3,20028
"54001",2,1,2,3,20041
"54001",2,1,2,1,20055
"54498",1,1,1,4,21497
"54498",1,1,1,4,21569
"54001",1,1,1,3,21591
"54405",1,1,2,1,21592
"54405",1,1,2,2,21624
"54001",1,1,1,4,21631
"54498",1,1,1,4,21662
"54405",1,1,2,4,21665
"54001",2,1,1,2,21694
"54405",1,1,2,3,21704
"54498",1,1,1,11,21706
"54001",1,1,1,4,21726
"54405",1,1,2,6,21751
"54001",2,1,1,7,21776
"54498",1,1,1,5,21782
"54405",1,1,2,3,21806
"54498",1,1,1,2,21815
"54001",2,1,1,2,21848
"54405",1,1,2,4,21849
"54498",1,1,1,5,21864
"54405",1,1,2,3,21900
"54405",1,1,2,2,21951
"54001",2,1,2,2,21980
"54001",1,1,1,8,21988
"54001",2,1,2,5,22019
"54001",1,1,1,4,22030
"54001",1,1,1,6,22056
"54001",1,1,1,4,22073
"54001",2,1,2,2,22089
"54001",1,1,1,3,22095
"54001",1,1,2,5,22117
"54001",1,1,1,4,22122
"54001",1,1,1,4,22134
"54001",1,1,1,2,22153
"54001",1,1,1,5,22172
"54001",2,1,2,5,22184
"54001",2,1,2,4,22199
"54001",1,1,2,7,22207
"54001",2,1,1,3,22257
"54001",2,1,1,5,22265
"54001",2,1,1,4,22269
"54001",2,1,1,3,22271
"54001",1,1,2,7,22292
"54001",2,1,2,3,22325
"54001",2,1,2,3,22360
"54001",2,1,2,3,22382
"54001",1,1,2,5,22416
"54001",1,1,1,2,22421
"54001",1,1,1,3,22460
"54001",1,1,2,4,22473
"54001",1,1,1,1,22496
"54001",1,1,2,4,22542
"54001",1,1,2,1,22563
"54001",2,1,2,3,22576
"54001",3,1,2,1,22591
"54001",1,1,2,4,22598
"54001",1,1,2,3,22611
"54001",2,1,2,2,22627
"54001",3,1,2,3,22639
"54001",1,1,2,5,22649
"54001",1,1,2,1,22652
"54001",2,1,2,3,22653
"54001",1,1,2,4,22691
"54001",1,1,2,3,22703
"54001",1,1,2,4,22714
"54001",2,1,2,4,22726
"54001",1,1,2,7,22757
"54001",2,1,2,4,22791
"54001",2,1,1,13,22810
"54001",1,1,2,3,22851
"54001",1,1,2,3,22865
"54001",1,1,2,4,22900
"54001",2,1,2,2,22907
"54001",1,1,1,6,23000
"54001",2,1,1,6,23035
"54001",1,1,2,2,23041
"54001",2,1,2,4,23043
"54001",1,1,2,2,23067
"54001",1,1,1,5,23071
"54001",1,1,2,2,23072
"54001",1,1,2,3,23090
"54001",1,1,4,2,23125
"54001",1,1,2,4,23133
"54405",1,1,2,3,23169
"54001",1,1,2,7,23195
"54405",1,1,2,3,23227
"54001",1,1,2,5,23250
"54001",1,1,2,5,23272
"54405",1,1,2,5,23303
"54001",1,1,2,1,23330
"54001",1,1,2,5,23349
"54405",1,1,2,1,23393
"54001",1,1,2,1,23396
"54001",1,1,8,6,23445
"54001",1,1,2,5,23457
"54405",1,1,2,3,23461
"54001",1,1,2,4,23501
"54405",1,1,2,3,23504
"54001",1,1,2,3,23554
"54405",1,1,2,5,23571
"54405",1,1,2,5,23609
"54405",1,1,2,3,23610
"54001",2,1,2,4,23623
"54405",2,1,2,3,23639
"54405",1,1,2,4,23658
"54001",2,1,2,4,23663
"54405",1,1,2,4,23683
"54405",1,1,2,4,23712
"54405",1,1,2,6,23735
"54405",2,1,2,3,23748
"54001",2,1,2,2,23750
"54405",1,1,2,2,23764
"54001",2,1,2,4,23775
"54405",2,1,2,5,23778
"54405",2,1,2,6,23799
"54001",1,1,2,5,23804
"54405",1,1,2,7,23821
"54001",1,1,2,5,23827
"54001",2,1,2,3,23869
"54001",2,1,2,4,23876
"54001",1,1,2,2,23884
"54001",1,1,2,5,23890
"54001",2,1,2,3,23898
"54001",1,1,2,3,23904
"54001",2,1,2,3,23908
"54001",2,1,2,2,23909
"54001",2,1,2,3,23914
"54001",1,1,2,6,23919
"54001",2,1,2,1,23922
"54001",1,1,2,5,23923
"54001",2,1,2,2,23925
"54001",2,1,2,2,23929
"54001",2,1,2,4,23932
"54001",1,1,1,1,23959
"54001",2,1,1,5,23962
"54001",2,1,1,3,23966
"54001",3,1,3,1,23967
"54001",3,1,3,1,23968
"54001",3,1,3,1,23969
"54001",3,1,3,1,23970
"54001",3,1,3,3,23971
"54001",3,1,3,1,23972
"54001",2,1,3,2,23973
